#{"t_start": 1550439762.6509297, "env_id": null}
r,l,t
1.0,48,229.320382
-1.0,100,230.715084
-1.0,100,232.22419
-1.0,100,233.584639
1.0,60,233.82921
1.0,80,235.193021
-1.0,100,236.60756
-1.0,100,236.997836
-1.0,100,238.438011
-1.0,100,239.860585
1.0,46,240.056075
-1.0,100,241.595537
-1.0,100,242.995872
-1.0,100,244.377368
-1.0,100,244.741712
-1.0,100,246.246283
-1.0,100,247.595584
1.0,63,248.888894
1.0,5,248.909074
-1.0,100,249.276515
-1.0,100,250.675653
1.0,12,250.739835
-1.0,100,252.336216
1.0,32,252.467355
-1.0,100,253.851695
-1.0,100,255.269112
-1.0,100,256.649334
-1.0,100,257.048214
1.0,86,258.314802
-1.0,100,259.772908
-1.0,100,261.23756
-1.0,100,261.613889
-1.0,100,262.920533
-1.0,100,264.287983
-1.0,100,265.707818
-1.0,100,266.089547
-1.0,100,267.42117
-1.0,100,268.811346
-1.0,100,270.179044
-1.0,100,271.562983
-1.0,100,271.981594
-1.0,100,273.305206
-1.0,100,274.744313
-1.0,100,276.172349
-1.0,100,277.731335
-1.0,100,278.169556
-1.0,100,279.59616
-1.0,100,281.068876
1.0,39,281.233079
-1.0,100,282.576396
-1.0,100,284.01551
-1.0,100,285.463959
1.0,13,285.513666
1.0,46,285.696875
1.0,20,285.784686
1.0,52,286.974777
-1.0,100,287.350126
-1.0,100,288.817977
1.0,19,288.898124
1.0,21,288.973657
-1.0,100,290.332098
1.0,80,291.697837
-1.0,100,293.128495
1.0,61,293.394567
-1.0,100,294.801848
-1.0,100,296.341675
-1.0,100,296.736324
1.0,66,297.899141
1.0,48,298.109137
-1.0,100,299.618937
-1.0,100,300.961848
1.0,39,301.125388
1.0,44,302.313385
-1.0,100,302.737676
-1.0,100,304.258692
-1.0,100,305.611805
1.0,85,307.117581
-1.0,100,307.511882
-1.0,100,308.974558
1.0,88,310.421771
-1.0,100,311.832833
-1.0,100,312.204383
-1.0,100,313.657216
-1.0,100,315.023061
-1.0,100,316.339674
-1.0,100,316.738829
-1.0,100,318.323126
1.0,10,318.364464
-1.0,100,319.835254
1.0,24,319.916328
1.0,62,321.128632
1.0,85,321.449698
-1.0,100,322.858717
-1.0,100,324.195292
-1.0,100,325.631206
-1.0,100,327.07237
-1.0,100,327.498739
-1.0,100,328.915881
-1.0,100,330.313842
1.0,24,330.418341
1.0,44,330.601557
-1.0,100,332.040751
1.0,8,332.070924
-1.0,100,333.545058
-1.0,100,334.926198
-1.0,100,336.382141
1.0,56,336.625776
-1.0,100,338.06616
1.0,72,338.369397
-1.0,100,339.807266
1.0,38,339.974163
-1.0,100,341.3568
-1.0,100,342.890267
1.0,83,344.247568
-1.0,100,344.649879
1.0,21,345.680644
-1.0,100,346.088467
-1.0,100,347.601522
-1.0,100,349.062469
-1.0,100,350.401804
1.0,56,350.614331
-1.0,100,351.986309
1.0,49,352.157738
1.0,44,353.334483
-1.0,100,354.778183
-1.0,100,355.180742
1.0,36,356.365556
-1.0,100,356.781717
-1.0,100,358.220673
-1.0,100,359.557542
-1.0,100,360.907178
-1.0,100,361.332531
-1.0,100,362.718364
1.0,28,362.837168
1.0,32,364.034717
-1.0,100,365.454089
-1.0,100,365.879492
-1.0,100,367.438607
-1.0,100,368.865464
-1.0,100,370.283559
-1.0,100,370.725544
1.0,91,372.080915
-1.0,100,373.428031
1.0,40,373.574201
-1.0,100,374.967034
-1.0,100,376.298276
-1.0,100,377.616941
-1.0,100,378.003076
-1.0,100,379.37891
-1.0,100,380.862381
1.0,63,381.122068
-1.0,100,382.5794
-1.0,100,383.963724
-1.0,100,385.419407
1.0,72,385.71096
-1.0,100,387.045052
-1.0,100,388.461759
1.0,52,388.671902
-1.0,100,390.028903
-1.0,100,391.388305
-1.0,100,392.738631
-1.0,100,393.147014
-1.0,100,394.58358
-1.0,100,395.932821
-1.0,100,397.286928
1.0,89,397.662661
-1.0,100,399.080095
-1.0,100,400.550174
-1.0,100,402.117948
-1.0,100,403.475954
-1.0,100,403.903196
-1.0,100,405.292086
-1.0,100,406.681723
-1.0,100,408.110097
-1.0,100,408.525106
-1.0,100,409.964431
-1.0,100,411.504238
1.0,49,411.7102
-1.0,100,413.114227
1.0,15,413.174306
-1.0,100,414.54398
1.0,6,414.575638
-1.0,100,415.995302
-1.0,100,417.401348
1.0,86,417.769216
-1.0,100,419.226555
1.0,19,419.298737
-1.0,100,420.738537
-1.0,100,422.228436
-1.0,100,423.595483
-1.0,100,424.01492
-1.0,100,425.425601
1.0,58,426.682553
-1.0,100,427.091782
1.0,41,428.196449
-1.0,100,429.544991
-1.0,100,429.913018
-1.0,100,431.380967
-1.0,100,432.835366
-1.0,100,434.416576
1.0,29,434.547003
-1.0,100,435.968452
-1.0,100,436.371388
-1.0,100,437.871326
-1.0,100,439.457506
-1.0,100,440.93913
-1.0,100,442.28545
-1.0,100,442.694531
1.0,39,443.794949
1.0,23,443.885436
-1.0,100,445.296412
1.0,19,445.370445
-1.0,100,446.680089
1.0,80,447.006209
-1.0,100,448.419364
1.0,87,449.830673
-1.0,100,450.258797
-1.0,100,451.74509
-1.0,100,453.254714
1.0,37,453.406347
-1.0,100,454.807876
-1.0,100,456.137283
-1.0,100,457.47534
-1.0,100,457.877703
1.0,94,459.191309
-1.0,100,460.724735
1.0,15,460.785089
1.0,94,462.06929
1.0,56,462.293168
1.0,51,463.589333
-1.0,100,463.979864
-1.0,100,465.369953
1.0,59,466.656709
1.0,15,466.720474
1.0,48,466.925926
1.0,18,466.995777
-1.0,100,468.394163
-1.0,100,469.769229
-1.0,100,471.189172
-1.0,100,471.596683
-1.0,100,473.008008
1.0,65,474.258251
-1.0,100,474.666474
1.0,15,475.709319
1.0,31,475.823015
-1.0,100,477.254353
-1.0,100,477.680747
-1.0,100,479.066541
1.0,20,479.153394
1.0,53,480.418431
1.0,47,480.610445
1.0,81,481.922511
1.0,52,482.13528
-1.0,100,483.601068
-1.0,100,485.024186
1.0,76,485.332026
-1.0,100,486.802592
-1.0,100,488.241652
1.0,41,488.415243
1.0,10,488.451827
-1.0,100,489.834739
1.0,98,491.255632
-1.0,100,492.745086
1.0,17,492.815577
1.0,46,492.986632
-1.0,100,494.421583
-1.0,100,495.880882
-1.0,100,496.258059
-1.0,100,497.647765
-1.0,100,499.05479
-1.0,100,500.503912
1.0,78,500.802575
1.0,27,501.875097
-1.0,100,502.251616
-1.0,100,503.745005
1.0,80,505.025955
-1.0,100,506.544725
1.0,14,506.595812
-1.0,100,506.996526
-1.0,100,508.413013
-1.0,100,509.883092
1.0,96,511.331031
-1.0,100,512.673257
1.0,14,512.731451
1.0,78,513.044205
1.0,75,514.398375
-1.0,100,515.740235
1.0,72,516.047805
1.0,100,517.467135
-1.0,100,518.917179
1.0,54,519.132052
-1.0,100,520.568581
-1.0,100,522.079836
-1.0,100,523.461735
-1.0,100,523.867182
1.0,12,523.913987
1.0,13,523.964278
-1.0,100,525.582223
-1.0,100,527.070722
1.0,52,527.291249
-1.0,100,528.744221
-1.0,100,530.108953
-1.0,100,531.549735
-1.0,100,532.992025
1.0,54,533.218622
1.0,38,533.36291
1.0,49,534.650796
1.0,79,534.936131
-1.0,100,536.340988
-1.0,100,537.718259
-1.0,100,539.119022
1.0,34,539.256869
-1.0,100,540.703268
-1.0,100,541.115813
1.0,62,542.314004
-1.0,100,543.773736
-1.0,100,545.216775
1.0,6,545.242803
-1.0,100,545.660841
-1.0,100,547.078215
1.0,53,548.240664
-1.0,100,548.641123
1.0,17,548.720425
-1.0,100,550.173908
-1.0,100,551.561438
-1.0,100,553.049028
1.0,34,553.186976
1.0,14,553.249747
1.0,58,554.536747
-1.0,100,554.953669
-1.0,100,556.39988
-1.0,100,557.919545
-1.0,100,559.339679
1.0,27,559.451424
1.0,64,559.715282
-1.0,100,561.185252
1.0,6,561.214055
1.0,8,561.246577
1.0,43,562.369506
1.0,32,562.497551
-1.0,100,563.906749
-1.0,100,565.283477
1.0,72,565.56998
-1.0,100,566.966591
-1.0,100,568.442951
-1.0,100,568.826507
1.0,35,569.925375
-1.0,100,570.318668
-1.0,100,571.769314
-1.0,100,573.109078
-1.0,100,574.429856
-1.0,100,575.826257
-1.0,100,576.234282
1.0,31,577.35452
-1.0,100,577.771397
-1.0,100,579.201371
-1.0,100,580.619811
-1.0,100,582.021618
-1.0,100,583.521789
1.0,9,583.563273
1.0,95,583.96476
-1.0,100,585.383435
1.0,11,585.433508
1.0,48,586.647
1.0,65,586.893559
-1.0,100,588.316963
1.0,29,588.422851
-1.0,100,589.773836
-1.0,100,591.310889
-1.0,100,591.698047
-1.0,100,593.012196
-1.0,100,594.349657
1.0,18,594.424726
-1.0,100,595.84349
-1.0,100,597.172103
-1.0,100,597.593539
-1.0,100,598.976522
-1.0,100,600.385089
1.0,36,600.533105
1.0,18,600.61738
-1.0,100,602.024316
-1.0,100,603.449088
1.0,13,603.500747
-1.0,100,604.883518
-1.0,100,606.234196
1.0,12,606.288205
-1.0,100,607.640792
-1.0,100,608.046664
-1.0,100,609.395488
-1.0,100,610.836231
1.0,95,612.142924
-1.0,100,612.517489
-1.0,100,613.873024
1.0,15,613.928402
1.0,90,615.336913
-1.0,100,616.647412
1.0,86,617.01179
-1.0,100,618.376746
-1.0,100,619.702403
-1.0,100,621.044374
-1.0,100,622.36159
-1.0,100,622.754125
1.0,41,623.88355
1.0,37,624.038553
1.0,84,625.388374
-1.0,100,625.755866
-1.0,100,627.103745
-1.0,100,628.440745
1.0,26,628.537743
-1.0,100,629.940764
-1.0,100,631.3659
1.0,47,631.557495
-1.0,100,632.985538
1.0,27,633.116705
-1.0,100,634.472497
1.0,8,634.50545
-1.0,100,635.844805
-1.0,100,637.160301
-1.0,100,637.567289
-1.0,100,639.055589
1.0,53,640.43222
-1.0,100,640.831205
-1.0,100,642.118479
-1.0,100,643.515152
1.0,27,643.616999
-1.0,100,644.99784
-1.0,100,646.463822
1.0,68,646.733525
-1.0,100,648.196635
1.0,58,648.424002
-1.0,100,649.803029
-1.0,100,651.284037
1.0,24,651.386852
1.0,33,651.506153
-1.0,100,652.949949
1.0,76,654.236178
1.0,8,654.271469
-1.0,100,655.731553
-1.0,100,656.179718
-1.0,100,657.512646
-1.0,100,659.013087
-1.0,100,660.442642
-1.0,100,661.874083
-1.0,100,662.296951
1.0,13,662.357652
-1.0,100,663.690926
-1.0,100,665.090031
-1.0,100,666.500193
-1.0,100,667.843951
-1.0,100,668.202722
-1.0,100,669.673879
-1.0,100,671.094906
-1.0,100,672.391065
-1.0,100,672.774201
-1.0,100,674.144896
1.0,11,674.192008
1.0,96,675.498865
1.0,25,675.602142
1.0,69,676.896062
1.0,44,677.072412
-1.0,100,678.393556
1.0,69,678.64861
1.0,89,679.956174
-1.0,100,681.434108
1.0,54,681.644563
1.0,15,681.704889
-1.0,100,683.139055
1.0,18,683.214523
-1.0,100,684.551457
-1.0,100,685.950952
-1.0,100,687.41544
1.0,66,687.678217
1.0,11,687.7195
-1.0,100,689.13272
-1.0,100,690.536226
-1.0,100,692.046872
1.0,64,692.31349
-1.0,100,693.812604
-1.0,100,695.231637
1.0,16,695.302201
-1.0,100,696.753697
1.0,22,696.846883
-1.0,100,698.216323
-1.0,100,698.598802
-1.0,100,700.004907
-1.0,100,701.435971
1.0,73,702.680205
-1.0,100,703.087765
1.0,67,704.419015
-1.0,100,705.802817
-1.0,100,706.236538
-1.0,100,707.694832
1.0,25,707.80561
1.0,54,709.026112
-1.0,100,710.424954
1.0,45,710.598722
-1.0,100,711.962942
-1.0,100,712.349648
-1.0,100,713.743412
1.0,15,713.805411
-1.0,100,715.255937
1.0,72,716.560294
-1.0,100,717.960286
1.0,29,718.068889
-1.0,100,719.526964
1.0,38,719.675699
-1.0,100,721.010767
-1.0,100,721.399754
1.0,18,722.503016
-1.0,100,722.906583
-1.0,100,724.231495
-1.0,100,725.567798
-1.0,100,727.039622
-1.0,100,727.432194
-1.0,100,728.799235
-1.0,100,730.235473
1.0,9,730.273651
-1.0,100,731.654837
1.0,52,731.85699
1.0,42,733.014621
-1.0,100,733.404759
1.0,95,734.796653
-1.0,100,736.19118
1.0,44,736.349184
-1.0,100,737.703768
-1.0,100,739.011166
-1.0,100,740.35245
1.0,36,740.497267
1.0,27,740.594859
1.0,71,741.901855
-1.0,100,742.311395
1.0,68,743.603323
-1.0,100,744.992954
1.0,90,745.355558
1.0,18,746.432207
-1.0,100,746.845152
-1.0,100,748.277718
-1.0,100,749.68741
-1.0,100,751.053859
1.0,16,751.124561
-1.0,100,752.542685
-1.0,100,752.954682
-1.0,100,754.441308
1.0,50,755.612596
1.0,35,755.754773
-1.0,100,757.197682
-1.0,100,757.620843
-1.0,100,759.0291
-1.0,100,760.504307
1.0,22,760.591269
1.0,76,761.965796
-1.0,100,762.346204
-1.0,100,763.693148
-1.0,100,765.087441
-1.0,100,766.508469
-1.0,100,767.990201
1.0,80,768.305912
-1.0,100,769.776213
-1.0,100,771.134357
-1.0,100,772.637451
-1.0,100,773.04242
-1.0,100,774.411818
-1.0,100,775.827651
-1.0,100,777.159949
-1.0,100,777.580539
1.0,18,778.640805
-1.0,100,779.035848
-1.0,100,780.487437
1.0,18,780.568692
-1.0,100,782.076158
-1.0,100,783.54426
-1.0,100,784.955498
-1.0,100,785.368754
-1.0,100,786.92044
-1.0,100,788.320523
-1.0,100,789.701334
-1.0,100,791.029005
-1.0,100,791.414852
1.0,22,792.609262
-1.0,100,793.001881
-1.0,100,794.402684
-1.0,100,795.881571
-1.0,100,797.275964
-1.0,100,797.675738
-1.0,100,799.13316
-1.0,100,800.482776
-1.0,100,801.904743
-1.0,100,803.269642
-1.0,100,803.6269
-1.0,100,805.108463
1.0,32,805.22812
-1.0,100,806.596534
-1.0,100,808.110653
-1.0,100,809.459255
1.0,59,809.678553
-1.0,100,811.099745
-1.0,100,812.562832
-1.0,100,813.98935
-1.0,100,814.397822
-1.0,100,815.793609
1.0,83,817.196301
-1.0,100,818.658564
-1.0,100,819.044313
-1.0,100,820.424166
1.0,78,821.711142
-1.0,100,822.133556
-1.0,100,823.572664
1.0,90,825.00455
-1.0,100,826.35041
-1.0,100,827.725892
-1.0,100,828.12102
-1.0,100,829.623914
-1.0,100,831.110985
-1.0,100,832.518482
1.0,71,832.825166
-1.0,100,834.266088
1.0,15,834.326347
-1.0,100,835.70216
-1.0,100,837.187686
-1.0,100,837.58038
-1.0,100,839.02566
1.0,91,840.278781
1.0,27,840.398333
-1.0,100,841.794112
1.0,54,842.033973
1.0,46,843.172702
-1.0,100,843.564114
1.0,61,844.83656
-1.0,100,846.242172
-1.0,100,847.67491
-1.0,100,848.067225
1.0,39,849.33199
-1.0,100,849.719721
-1.0,100,851.122345
1.0,78,852.377521
-1.0,100,853.837802
-1.0,100,854.239277
-1.0,100,855.644099
-1.0,100,857.228609
-1.0,100,858.646689
-1.0,100,859.048545
-1.0,100,860.534803
1.0,29,860.665709
-1.0,100,862.158686
-1.0,100,863.518652
-1.0,100,864.95696
-1.0,100,866.366796
-1.0,100,866.793371
-1.0,100,868.270786
-1.0,100,869.735969
-1.0,100,871.163283
1.0,23,871.264514
-1.0,100,872.710451
-1.0,100,873.142346
1.0,20,874.24537
-1.0,100,874.671166
1.0,63,875.91803
-1.0,100,877.32482
-1.0,100,877.719684
1.0,45,878.824356
-1.0,100,880.172671
1.0,23,880.269022
-1.0,100,881.624734
-1.0,100,881.999642
-1.0,100,883.39062
1.0,20,883.482455
-1.0,100,884.920837
-1.0,100,886.407445
-1.0,100,887.791967
-1.0,100,888.184276
-1.0,100,889.572493
-1.0,100,891.063563
1.0,55,891.287468
-1.0,100,892.695772
1.0,13,892.745854
-1.0,100,894.093055
-1.0,100,895.507493
-1.0,100,896.869129
1.0,43,897.03368
-1.0,100,898.414986
1.0,10,898.455094
-1.0,100,899.898301
-1.0,100,900.279326
-1.0,100,901.634575
-1.0,100,903.01154
-1.0,100,904.368377
-1.0,100,904.754423
-1.0,100,906.140726
1.0,27,906.24947
1.0,19,907.306639
-1.0,100,907.74548
1.0,24,908.788028
-1.0,100,909.230484
-1.0,100,910.665109
-1.0,100,912.044083
-1.0,100,913.532964
-1.0,100,914.87094
-1.0,100,915.25865
1.0,93,916.639098
-1.0,100,918.100402
1.0,36,918.266438
-1.0,100,919.615884
-1.0,100,921.03375
-1.0,100,921.455873
-1.0,100,922.870703
-1.0,100,924.202083
-1.0,100,925.613106
-1.0,100,927.019485
-1.0,100,927.441953
-1.0,100,928.854631
1.0,33,928.965913
1.0,88,930.301329
-1.0,100,931.688111
1.0,22,931.781157
-1.0,100,933.220307
-1.0,100,934.580932
1.0,33,934.727743
-1.0,100,936.221289
-1.0,100,936.611967
-1.0,100,937.983605
1.0,24,938.074686
-1.0,100,939.500125
1.0,16,939.568861
-1.0,100,941.00803
-1.0,100,942.508311
-1.0,100,943.877992
-1.0,100,944.260839
-1.0,100,945.763268
-1.0,100,947.185431
1.0,21,947.253944
-1.0,100,948.650081
-1.0,100,950.104812
-1.0,100,950.482684
1.0,22,951.541134
-1.0,100,951.969503
-1.0,100,953.414423
-1.0,100,954.81763
-1.0,100,956.259043
1.0,41,956.417989
-1.0,100,957.82195
-1.0,100,959.156877
-1.0,100,959.561389
-1.0,100,960.949707
-1.0,100,962.366806
-1.0,100,963.763726
-1.0,100,965.185993
-1.0,100,965.619846
-1.0,100,967.175479
-1.0,100,968.629716
-1.0,100,970.193079
-1.0,100,970.583599
-1.0,100,971.991082
1.0,21,972.07556
-1.0,100,973.483753
-1.0,100,974.932768
1.0,4,974.953958
-1.0,100,976.463871
-1.0,100,977.880978
1.0,87,978.220634
-1.0,100,979.606176
-1.0,100,980.986528
1.0,98,982.375663
-1.0,100,982.788048
-1.0,100,984.218009
-1.0,100,985.672803
1.0,31,985.803222
1.0,61,987.021826
-1.0,100,987.427938
-1.0,100,988.817578
1.0,39,988.980625
1.0,44,990.136747
-1.0,100,991.599152
-1.0,100,992.011042
1.0,25,993.052619
-1.0,100,993.489704
1.0,36,994.699513
-1.0,100,995.091795
-1.0,100,996.532898
1.0,95,997.953598
1.0,20,998.03608
1.0,46,998.225364
-1.0,100,999.687706
-1.0,100,1001.076133
1.0,50,1001.26811
-1.0,100,1002.68981
-1.0,100,1004.020782
-1.0,100,1005.492896
-1.0,100,1006.902987
-1.0,100,1007.306118
-1.0,100,1008.677845
-1.0,100,1010.091353
-1.0,100,1011.517713
1.0,69,1011.775478
-1.0,100,1013.14505
-1.0,100,1014.524103
-1.0,100,1015.9418
-1.0,100,1016.377458
-1.0,100,1017.953838
-1.0,100,1019.351525
1.0,27,1019.451577
-1.0,100,1020.963772
-1.0,100,1022.468361
-1.0,100,1022.870792
-1.0,100,1024.310961
-1.0,100,1025.890355
-1.0,100,1027.322274
-1.0,100,1028.7812
-1.0,100,1029.193428
-1.0,100,1030.760153
-1.0,100,1032.167685
-1.0,100,1033.594483
1.0,70,1033.873205
-1.0,100,1035.33947
-1.0,100,1036.738191
-1.0,100,1038.127992
-1.0,100,1038.549238
1.0,37,1039.614896
-1.0,100,1040.009807
1.0,99,1041.426229
1.0,48,1042.622851
-1.0,100,1043.049603
-1.0,100,1044.44548
-1.0,100,1045.891207
-1.0,100,1047.303
-1.0,100,1048.783673
1.0,67,1049.053433
1.0,61,1050.328683
1.0,42,1050.496777
-1.0,100,1051.827098
-1.0,100,1052.212819
1.0,29,1053.280161
1.0,33,1053.410406
-1.0,100,1054.855283
1.0,12,1054.911746
-1.0,100,1056.216992
-1.0,100,1056.581014
-1.0,100,1058.000157
-1.0,100,1059.362159
1.0,40,1059.528046
1.0,45,1060.698648
1.0,67,1060.973646
-1.0,100,1062.48752
-1.0,100,1063.869332
-1.0,100,1064.272788
-1.0,100,1065.70463
-1.0,100,1067.255682
1.0,21,1067.340113
-1.0,100,1068.838126
-1.0,100,1070.217909
-1.0,100,1070.626844
-1.0,100,1072.050668
-1.0,100,1073.369256
1.0,24,1073.459011
1.0,71,1074.768304
-1.0,100,1076.189552
-1.0,100,1076.583622
-1.0,100,1077.899562
-1.0,100,1079.413432
-1.0,100,1080.819526
-1.0,100,1081.208934
-1.0,100,1082.634471
-1.0,100,1084.168757
-1.0,100,1085.564705
-1.0,100,1086.974154
1.0,34,1087.119248
1.0,56,1087.37461
1.0,79,1088.703318
-1.0,100,1090.098096
-1.0,100,1090.513448
-1.0,100,1091.926785
1.0,98,1093.529707
-1.0,100,1094.890627
1.0,80,1095.226276
-1.0,100,1096.612275
-1.0,100,1098.008798
-1.0,100,1099.481132
-1.0,100,1100.867091
-1.0,100,1101.264419
-1.0,100,1102.671484
1.0,33,1102.807077
1.0,30,1103.936702
-1.0,100,1104.3505
-1.0,100,1105.818789
-1.0,100,1107.312823
-1.0,100,1108.708075
-1.0,100,1110.212627
-1.0,100,1110.647649
-1.0,100,1112.047475
1.0,54,1113.313611
-1.0,100,1113.703436
-1.0,100,1115.151229
-1.0,100,1116.535787
1.0,11,1116.581966
1.0,20,1116.668097
1.0,31,1116.793819
1.0,66,1118.089576
1.0,16,1118.160246
-1.0,100,1119.529331
-1.0,100,1120.866158
-1.0,100,1121.232042
1.0,37,1122.357991
1.0,48,1122.543539
-1.0,100,1124.021821
1.0,84,1124.366634
-1.0,100,1125.766001
1.0,39,1127.072774
-1.0,100,1127.489594
-1.0,100,1129.025977
-1.0,100,1130.407469
-1.0,100,1131.812999
-1.0,100,1132.19265
-1.0,100,1133.675952
1.0,35,1133.792195
-1.0,100,1135.165959
1.0,31,1135.290142
-1.0,100,1136.654846
-1.0,100,1138.054687
1.0,26,1138.153559
-1.0,100,1139.480387
-1.0,100,1140.876975
-1.0,100,1142.392598
-1.0,100,1142.787425
-1.0,100,1144.325864
-1.0,100,1145.770773
1.0,79,1147.140642
-1.0,100,1147.557207
1.0,56,1148.783329
1.0,86,1149.114367
-1.0,100,1150.498023
-1.0,100,1151.921449
1.0,97,1153.286317
-1.0,100,1154.908444
-1.0,100,1155.319202
-1.0,100,1156.727372
-1.0,100,1158.084978
-1.0,100,1159.440361
-1.0,100,1159.84506
-1.0,100,1161.188761
-1.0,100,1162.681842
-1.0,100,1164.101534
-1.0,100,1165.503299
-1.0,100,1165.865137
-1.0,100,1167.306489
-1.0,100,1168.814212
-1.0,100,1170.122386
-1.0,100,1170.532542
-1.0,100,1172.036408
1.0,27,1172.132193
-1.0,100,1173.482487
1.0,86,1174.832829
-1.0,100,1176.246165
1.0,47,1176.42445
-1.0,100,1177.738741
1.0,77,1178.043982
