#{"env_id": null, "t_start": 1550428199.5065954}
r,l,t
-1.0,100,136.945733
1.0,21,137.019728
-1.0,100,138.24264
1.0,87,138.567383
-1.0,100,139.773595
1.0,18,139.83678
1.0,82,141.025686
-1.0,100,142.342475
1.0,5,142.360827
-1.0,100,142.706486
-1.0,100,143.988471
1.0,12,144.027456
-1.0,100,145.310588
1.0,19,145.374018
1.0,25,145.461464
-1.0,100,146.749296
-1.0,100,148.050014
-1.0,100,149.355322
1.0,85,149.633445
-1.0,100,150.959277
1.0,43,151.987747
1.0,87,152.291233
1.0,21,152.360839
-1.0,100,153.618637
1.0,57,154.743175
-1.0,100,155.071448
1.0,98,156.293375
-1.0,100,157.50556
1.0,72,158.673296
-1.0,100,159.009407
-1.0,100,160.229899
1.0,42,160.359526
-1.0,100,161.544089
-1.0,100,162.783212
1.0,58,162.987134
-1.0,100,164.246302
1.0,60,165.418983
-1.0,100,165.720429
-1.0,100,166.859627
-1.0,100,168.114354
-1.0,100,169.415782
1.0,45,169.576164
-1.0,100,170.815735
1.0,26,170.909705
1.0,72,172.0492
-1.0,100,172.389737
-1.0,100,173.658008
-1.0,100,174.938469
-1.0,100,176.174546
-1.0,100,177.433951
-1.0,100,177.843097
-1.0,100,179.128649
-1.0,100,180.35447
-1.0,100,181.563841
-1.0,100,182.768002
1.0,66,182.987218
1.0,13,183.035185
-1.0,100,184.382885
1.0,82,185.54065
-1.0,100,185.896128
-1.0,100,187.101577
-1.0,100,188.42532
-1.0,100,189.666046
1.0,38,189.788455
-1.0,100,191.014396
-1.0,100,192.212769
-1.0,100,192.532514
-1.0,100,193.695538
-1.0,100,194.907664
-1.0,100,196.116427
1.0,34,196.224972
1.0,26,196.303296
-1.0,100,197.538256
-1.0,100,198.779609
-1.0,100,199.104544
1.0,87,200.267751
-1.0,100,201.454238
-1.0,100,202.674291
-1.0,100,202.984278
-1.0,100,204.332132
-1.0,100,205.613576
-1.0,100,206.79459
1.0,17,206.842836
1.0,59,207.018095
-1.0,100,208.315617
-1.0,100,209.577126
-1.0,100,210.818511
1.0,25,210.899397
1.0,27,210.993492
-1.0,100,212.212532
-1.0,100,213.532142
-1.0,100,214.759574
-1.0,100,215.099004
-1.0,100,216.344018
1.0,53,217.456619
-1.0,100,217.804802
1.0,28,218.813595
-1.0,100,219.156008
1.0,68,220.232325
1.0,15,220.289945
1.0,31,220.398107
1.0,40,220.530152
-1.0,100,221.740893
-1.0,100,222.940459
-1.0,100,224.190603
-1.0,100,225.394916
-1.0,100,225.720865
-1.0,100,226.915386
-1.0,100,228.187114
-1.0,100,229.416823
-1.0,100,230.674566
-1.0,100,231.029733
-1.0,100,232.301082
1.0,29,232.400918
-1.0,100,233.595226
-1.0,100,234.809866
-1.0,100,235.975037
-1.0,100,236.317179
-1.0,100,237.550822
-1.0,100,238.779524
-1.0,100,239.984962
-1.0,100,241.187243
1.0,42,241.343877
-1.0,100,242.584456
-1.0,100,242.949357
-1.0,100,244.254057
-1.0,100,245.456106
-1.0,100,246.629219
-1.0,100,247.834746
1.0,22,247.912978
-1.0,100,249.143003
-1.0,100,249.496674
-1.0,100,250.730959
-1.0,100,251.95381
1.0,5,251.972238
-1.0,100,253.204899
-1.0,100,253.555971
-1.0,100,254.816999
-1.0,100,256.010351
-1.0,100,257.204696
-1.0,100,258.444238
-1.0,100,258.790464
-1.0,100,259.99277
-1.0,100,261.29983
1.0,52,261.489649
1.0,72,262.610624
-1.0,100,263.811967
1.0,73,264.072254
1.0,85,265.314443
1.0,87,266.572308
1.0,25,266.66615
-1.0,100,267.953604
-1.0,100,268.297124
-1.0,100,269.514316
-1.0,100,270.750014
1.0,91,271.917552
1.0,35,272.042168
-1.0,100,273.289121
1.0,7,273.31621
-1.0,100,274.545096
1.0,49,274.719433
-1.0,100,275.961511
-1.0,100,276.283113
-1.0,100,277.510083
-1.0,100,278.733011
1.0,67,279.789966
1.0,71,280.033348
1.0,48,280.201055
-1.0,100,281.431604
-1.0,100,282.679359
1.0,58,283.819707
-1.0,100,284.167419
1.0,7,284.194377
-1.0,100,285.49564
-1.0,100,286.694615
-1.0,100,288.010225
1.0,36,288.132774
-1.0,100,289.309815
-1.0,100,290.513594
-1.0,100,290.853263
1.0,31,291.853906
1.0,29,291.956093
-1.0,100,293.134516
-1.0,100,293.476289
-1.0,100,294.736978
-1.0,100,295.963471
-1.0,100,297.179933
-1.0,100,297.518877
-1.0,100,298.804338
-1.0,100,300.126585
-1.0,100,301.391137
-1.0,100,302.646009
-1.0,100,302.960889
-1.0,100,304.24381
-1.0,100,305.442475
1.0,82,306.609204
1.0,71,306.829304
1.0,60,307.967634
1.0,29,308.059116
1.0,14,308.101315
-1.0,100,309.271008
-1.0,100,309.587888
-1.0,100,310.787937
1.0,35,311.762429
1.0,29,311.874151
1.0,63,312.073896
1.0,53,313.100728
-1.0,100,313.455017
-1.0,100,314.75453
-1.0,100,315.994894
-1.0,100,317.262113
-1.0,100,318.470569
-1.0,100,318.823407
-1.0,100,320.048538
-1.0,100,321.296004
-1.0,100,322.557554
1.0,6,322.578292
-1.0,100,323.789885
-1.0,100,324.106519
1.0,90,325.271988
-1.0,100,326.465232
-1.0,100,327.679181
-1.0,100,327.997466
-1.0,100,329.219732
-1.0,100,330.454878
-1.0,100,331.651839
1.0,7,331.67382
-1.0,100,332.837859
-1.0,100,333.165133
1.0,75,334.311314
-1.0,100,335.513309
-1.0,100,335.830855
-1.0,100,337.046957
-1.0,100,338.300335
-1.0,100,339.449411
-1.0,100,340.658296
-1.0,100,340.981258
-1.0,100,342.185083
-1.0,100,343.418506
-1.0,100,344.629367
-1.0,100,345.817317
-1.0,100,346.179386
-1.0,100,347.399709
-1.0,100,348.694703
-1.0,100,349.922784
-1.0,100,350.374752
-1.0,100,351.585929
-1.0,100,352.783949
-1.0,100,354.054873
-1.0,100,355.264069
-1.0,100,355.648399
-1.0,100,356.896124
-1.0,100,358.186408
-1.0,100,359.394183
-1.0,100,359.755623
-1.0,100,360.953584
-1.0,100,362.165816
1.0,88,363.296164
-1.0,100,363.66239
-1.0,100,364.868676
-1.0,100,366.147724
-1.0,100,367.417393
-1.0,100,368.630012
-1.0,100,368.987089
-1.0,100,370.218262
1.0,22,370.306067
-1.0,100,371.605723
-1.0,100,372.818738
-1.0,100,374.051869
-1.0,100,374.410594
-1.0,100,375.668092
-1.0,100,376.851276
-1.0,100,378.036301
-1.0,100,379.340097
-1.0,100,379.682786
-1.0,100,380.8827
-1.0,100,382.095317
-1.0,100,383.310348
-1.0,100,383.653642
1.0,32,384.707277
-1.0,100,385.9593
-1.0,100,386.316187
-1.0,100,387.594506
1.0,61,388.630347
-1.0,100,388.993789
-1.0,100,390.198685
-1.0,100,391.446762
-1.0,100,392.691099
-1.0,100,393.031363
1.0,92,394.221178
-1.0,100,395.46569
-1.0,100,396.688628
-1.0,100,397.912098
-1.0,100,398.235284
1.0,55,399.291188
1.0,40,399.428014
-1.0,100,400.665984
-1.0,100,401.890975
-1.0,100,402.221673
-1.0,100,403.575254
1.0,35,403.685082
1.0,35,404.669608
-1.0,100,405.88461
-1.0,100,406.189487
1.0,26,406.273143
1.0,96,407.473788
-1.0,100,408.665576
-1.0,100,409.92998
1.0,55,410.105302
-1.0,100,411.296574
-1.0,100,412.497712
-1.0,100,413.746626
-1.0,100,414.068912
1.0,20,414.995631
-1.0,100,415.326631
-1.0,100,416.586515
1.0,91,417.804933
1.0,17,417.858739
-1.0,100,419.076236
-1.0,100,419.40312
-1.0,100,420.651835
1.0,34,421.596786
1.0,39,421.737718
1.0,16,421.797688
-1.0,100,423.035474
-1.0,100,424.289222
-1.0,100,424.619315
-1.0,100,425.806316
-1.0,100,427.044879
-1.0,100,428.273043
1.0,31,428.382288
-1.0,100,429.688118
-1.0,100,430.018584
-1.0,100,431.308893
-1.0,100,432.504277
1.0,92,433.701544
-1.0,100,434.898792
-1.0,100,435.235462
-1.0,100,436.44912
1.0,4,436.46542
1.0,35,436.587525
-1.0,100,437.782264
-1.0,100,439.005007
1.0,71,440.145335
-1.0,100,440.463128
1.0,10,440.496187
-1.0,100,441.716298
-1.0,100,442.972812
-1.0,100,444.167755
-1.0,100,444.487063
1.0,51,445.505832
-1.0,100,446.694862
-1.0,100,447.029164
1.0,37,448.046048
-1.0,100,449.293907
-1.0,100,449.616125
-1.0,100,450.901125
1.0,62,452.001437
-1.0,100,452.37021
-1.0,100,453.610293
-1.0,100,454.770064
-1.0,100,455.977616
1.0,15,456.025634
-1.0,100,457.227045
1.0,33,457.338702
-1.0,100,458.57828
-1.0,100,458.897859
-1.0,100,460.095177
-1.0,100,461.287671
-1.0,100,462.506054
1.0,70,462.73753
1.0,29,463.716894
-1.0,100,464.027392
-1.0,100,465.250777
1.0,21,465.32227
1.0,25,465.399271
-1.0,100,466.60937
-1.0,100,467.796412
1.0,48,467.9523
-1.0,100,469.157964
-1.0,100,470.428166
1.0,5,470.446528
-1.0,100,471.629784
-1.0,100,472.856525
-1.0,100,473.20559
-1.0,100,474.399041
-1.0,100,475.641428
-1.0,100,476.888006
-1.0,100,477.211521
1.0,81,478.357538
-1.0,100,479.560966
1.0,56,479.748428
1.0,61,480.802702
1.0,14,480.84953
-1.0,100,482.20351
1.0,61,482.411813
-1.0,100,483.650179
1.0,21,483.721037
-1.0,100,484.995256
-1.0,100,486.205142
1.0,93,486.542624
1.0,40,487.577349
-1.0,100,487.927171
-1.0,100,489.253695
1.0,71,490.476891
1.0,46,490.636916
1.0,74,491.74936
-1.0,100,493.001212
-1.0,100,493.350194
1.0,37,494.363877
1.0,32,494.47878
-1.0,100,495.712418
-1.0,100,496.052688
-1.0,100,497.368448
-1.0,100,498.623191
1.0,74,499.786598
-1.0,100,500.132794
-1.0,100,501.324277
-1.0,100,502.519771
-1.0,100,503.803548
-1.0,100,504.146422
1.0,41,505.132943
1.0,10,505.17254
-1.0,100,506.46445
-1.0,100,506.807484
-1.0,100,508.093377
1.0,8,508.121414
1.0,92,509.306654
-1.0,100,510.566365
-1.0,100,511.764894
-1.0,100,512.102046
-1.0,100,513.317074
1.0,12,513.358443
-1.0,100,514.57228
1.0,19,514.636642
-1.0,100,515.820835
-1.0,100,516.99728
1.0,93,517.28819
-1.0,100,518.504438
1.0,51,519.553955
1.0,62,519.762343
-1.0,100,520.963736
1.0,51,521.141189
-1.0,100,522.370122
1.0,12,522.413287
-1.0,100,523.657167
-1.0,100,524.914707
-1.0,100,525.261327
1.0,39,526.335891
-1.0,100,527.597795
-1.0,100,527.914058
-1.0,100,529.164189
1.0,58,530.255208
-1.0,100,530.567001
-1.0,100,531.792583
1.0,16,531.844856
1.0,39,532.827273
-1.0,100,533.140726
1.0,28,534.094166
-1.0,100,534.41249
-1.0,100,535.615029
-1.0,100,536.854663
-1.0,100,538.100133
1.0,11,538.137715
-1.0,100,539.341197
1.0,47,539.511295
1.0,87,540.726564
1.0,21,540.81048
1.0,19,540.879947
1.0,57,541.057856
1.0,26,542.049904
-1.0,100,542.38497
-1.0,100,543.638149
-1.0,100,544.850963
1.0,36,544.969554
1.0,44,545.971759
-1.0,100,546.323659
1.0,43,547.347902
-1.0,100,547.691042
1.0,28,548.740751
-1.0,100,549.082262
-1.0,100,550.364419
1.0,28,550.453363
1.0,21,551.415843
1.0,58,551.613695
-1.0,100,552.840885
1.0,12,552.883967
-1.0,100,554.220939
-1.0,100,555.485888
1.0,64,555.702109
1.0,73,556.973848
-1.0,100,557.310111
1.0,17,557.367611
-1.0,100,558.559624
1.0,12,558.602062
1.0,51,559.644858
-1.0,100,560.843769
1.0,44,560.997876
-1.0,100,562.203516
-1.0,100,562.553159
1.0,80,563.687395
-1.0,100,564.86861
-1.0,100,566.181637
-1.0,100,566.542286
1.0,64,567.59017
-1.0,100,568.874325
1.0,82,569.15311
1.0,35,570.201109
1.0,25,570.289955
-1.0,100,571.451586
1.0,38,571.582026
1.0,47,571.743533
1.0,20,571.812874
1.0,86,573.028027
1.0,21,573.103696
-1.0,100,574.330281
1.0,8,574.356531
1.0,78,575.477667
-1.0,100,575.812905
1.0,32,576.840523
-1.0,100,578.072761
-1.0,100,578.401209
-1.0,100,579.643549
1.0,89,580.78591
1.0,46,580.956073
1.0,14,581.005075
-1.0,100,582.273391
-1.0,100,583.486981
1.0,14,583.536866
-1.0,100,584.816914
1.0,40,584.955088
-1.0,100,586.186692
1.0,12,586.231272
-1.0,100,587.441515
1.0,86,587.727514
1.0,68,588.830781
-1.0,100,590.031375
-1.0,100,590.350813
-1.0,100,591.524915
-1.0,100,592.771003
-1.0,100,593.949436
1.0,58,594.137847
1.0,97,595.389591
-1.0,100,596.576641
-1.0,100,597.84825
1.0,89,598.165863
1.0,44,599.285831
1.0,72,599.555595
1.0,47,600.57213
1.0,26,600.668022
-1.0,100,601.022444
-1.0,100,602.257553
-1.0,100,603.546038
1.0,34,603.666812
1.0,98,604.938336
1.0,37,605.060044
-1.0,100,606.345028
-1.0,100,607.610128
1.0,30,607.723019
1.0,21,607.793985
1.0,95,609.04919
-1.0,100,610.29522
1.0,70,610.554276
1.0,52,611.607484
1.0,53,611.804114
-1.0,100,613.07006
-1.0,100,614.325519
-1.0,100,615.701376
-1.0,100,616.068211
-1.0,100,617.37043
1.0,41,617.525412
-1.0,100,618.717784
-1.0,100,619.927526
1.0,47,620.101753
-1.0,100,621.28957
1.0,32,621.411814
-1.0,100,622.697949
1.0,44,623.779752
1.0,82,624.066
-1.0,100,625.246726
-1.0,100,626.44779
1.0,10,626.48408
1.0,22,626.552271
-1.0,100,627.765379
1.0,42,627.897366
-1.0,100,629.101466
1.0,14,629.148136
-1.0,100,630.353877
-1.0,100,631.607683
-1.0,100,631.927479
-1.0,100,633.124621
-1.0,100,634.377856
1.0,34,634.509708
1.0,67,635.600517
-1.0,100,635.930479
1.0,12,636.849654
-1.0,100,637.166098
-1.0,100,638.330025
1.0,39,638.456863
-1.0,100,639.63592
-1.0,100,640.885267
-1.0,100,642.124103
1.0,30,642.226779
-1.0,100,643.479043
-1.0,100,644.702915
-1.0,100,645.030468
-1.0,100,646.225415
-1.0,100,647.435567
-1.0,100,648.702204
1.0,17,648.763816
-1.0,100,649.970755
1.0,47,650.133907
1.0,35,650.267715
1.0,32,651.241668
1.0,76,651.506274
-1.0,100,652.699222
1.0,70,652.941274
1.0,22,653.91996
-1.0,100,654.246929
-1.0,100,655.474877
-1.0,100,656.718081
1.0,59,656.910221
1.0,35,657.907314
-1.0,100,658.231852
-1.0,100,659.477256
-1.0,100,660.772216
-1.0,100,662.041549
-1.0,100,663.277225
1.0,78,663.542116
1.0,47,664.551655
1.0,65,664.762832
-1.0,100,666.018839
1.0,35,666.134739
1.0,33,666.242385
1.0,40,667.237192
-1.0,100,667.547752
-1.0,100,668.819769
1.0,9,668.849156
-1.0,100,670.069859
-1.0,100,671.233335
1.0,11,671.267761
1.0,73,672.362332
-1.0,100,672.687807
1.0,37,673.725389
1.0,20,673.798917
-1.0,100,675.069766
1.0,24,675.153486
-1.0,100,676.341779
-1.0,100,676.676662
1.0,21,676.744851
-1.0,100,677.965852
-1.0,100,679.189915
1.0,78,680.362339
1.0,32,680.471685
1.0,47,680.627444
1.0,11,680.665699
1.0,16,680.718091
-1.0,100,681.999796
1.0,10,682.036034
1.0,20,682.099068
1.0,43,683.102401
1.0,65,683.304036
-1.0,100,684.51254
-1.0,100,685.712836
-1.0,100,686.948305
-1.0,100,687.270248
1.0,42,688.311605
-1.0,100,689.541461
1.0,70,689.795895
1.0,12,689.836432
-1.0,100,691.101567
1.0,23,691.175276
-1.0,100,692.378328
1.0,43,692.52335
-1.0,100,693.755236
-1.0,100,694.979022
1.0,64,695.204281
-1.0,100,696.495065
1.0,38,696.62374
1.0,11,697.49903
1.0,17,697.564662
1.0,7,697.589572
-1.0,100,697.935393
1.0,80,699.085111
-1.0,100,700.313341
-1.0,100,701.6206
1.0,73,701.867262
1.0,94,703.042575
-1.0,100,704.310193
1.0,63,704.534927
-1.0,100,705.798445
1.0,51,705.978292
1.0,76,707.148943
1.0,97,708.485949
-1.0,100,709.694614
-1.0,100,710.029967
1.0,9,710.061158
1.0,100,711.237067
-1.0,100,712.481674
1.0,10,712.518589
-1.0,100,713.698056
-1.0,100,714.940192
-1.0,100,715.290879
1.0,80,716.424683
1.0,21,716.502166
1.0,69,717.569425
1.0,32,717.676863
-1.0,100,718.878325
-1.0,100,720.121699
1.0,15,720.176591
-1.0,100,720.508318
1.0,17,721.479268
1.0,63,721.69574
-1.0,100,722.924679
1.0,30,723.029345
-1.0,100,724.225285
1.0,42,724.364869
1.0,75,725.499481
1.0,73,725.752634
1.0,28,726.770669
-1.0,100,727.111059
1.0,94,728.439271
1.0,16,728.499548
-1.0,100,729.779648
1.0,53,729.959144
-1.0,100,731.177796
-1.0,100,732.44547
1.0,35,732.575708
1.0,15,732.624637
1.0,66,733.763611
-1.0,100,734.968489
1.0,38,735.105377
-1.0,100,736.350307
1.0,64,736.566663
1.0,29,736.664897
1.0,32,737.610581
1.0,91,737.941943
-1.0,100,739.201913
1.0,26,739.29508
1.0,49,740.304827
1.0,65,740.556549
-1.0,100,741.916743
1.0,15,741.971582
1.0,29,742.075563
1.0,22,743.022502
-1.0,100,743.374046
-1.0,100,744.628095
-1.0,100,745.922232
1.0,53,746.120989
-1.0,100,747.310557
1.0,91,748.531322
1.0,33,748.647864
-1.0,100,749.975293
-1.0,100,751.268477
-1.0,100,751.599092
-1.0,100,752.811173
1.0,27,752.914709
1.0,36,753.894092
1.0,37,754.018829
1.0,28,754.114291
-1.0,100,755.3273
1.0,44,755.480527
1.0,68,756.594374
1.0,67,756.806997
1.0,68,757.9254
1.0,20,757.995996
1.0,42,758.140983
1.0,73,759.322357
1.0,17,759.383486
1.0,27,759.478673
1.0,59,760.542733
-1.0,100,761.798249
1.0,24,761.887838
1.0,19,761.953481
1.0,62,762.166145
1.0,36,763.191931
-1.0,100,763.515579
-1.0,100,764.815997
1.0,39,765.809061
-1.0,100,766.150333
-1.0,100,767.384182
1.0,15,767.43868
1.0,69,768.537013
1.0,39,768.669662
-1.0,100,769.956754
-1.0,100,771.233159
1.0,73,771.491671
1.0,15,771.544947
1.0,30,772.525504
1.0,62,772.744555
1.0,34,772.86684
1.0,12,772.91572
1.0,75,774.090529
1.0,26,774.191323
1.0,44,775.346482
-1.0,100,775.719294
1.0,98,776.955555
-1.0,100,778.242176
1.0,62,778.463591
-1.0,100,779.719495
1.0,44,779.873419
1.0,48,780.942803
1.0,44,781.102808
1.0,37,781.239799
-1.0,100,782.521654
1.0,55,783.576155
-1.0,100,783.912156
1.0,18,784.802615
-1.0,100,785.133569
-1.0,100,786.32384
-1.0,100,787.67041
1.0,25,787.765235
-1.0,100,788.984132
1.0,53,789.164325
-1.0,100,790.38846
1.0,19,790.454604
1.0,10,790.492238
-1.0,100,791.723327
1.0,41,791.862924
1.0,86,793.071311
-1.0,100,794.309586
-1.0,100,795.574216
-1.0,100,795.899449
-1.0,100,797.167669
1.0,22,797.241621
1.0,26,798.280453
1.0,94,798.579165
1.0,45,799.605843
-1.0,100,799.919465
1.0,55,800.957428
1.0,15,801.007101
1.0,29,801.098351
-1.0,100,802.440144
1.0,43,802.586841
1.0,48,803.634493
1.0,23,803.705219
-1.0,100,804.95926
-1.0,100,805.275742
1.0,6,806.227912
-1.0,100,806.547415
1.0,27,807.574588
1.0,52,807.745543
1.0,81,808.996092
1.0,40,809.135111
1.0,47,809.312046
1.0,58,810.466917
1.0,34,810.585815
1.0,48,810.7535
-1.0,100,811.963952
1.0,23,812.041597
1.0,22,812.116764
-1.0,100,813.562879
-1.0,100,814.787734
1.0,24,814.871653
-1.0,100,816.173327
-1.0,100,817.359432
1.0,84,817.660413
1.0,67,818.716244
1.0,13,818.760266
-1.0,100,820.002006
1.0,60,820.214532
1.0,14,820.260666
-1.0,100,821.439185
1.0,80,822.623223
-1.0,100,823.925897
-1.0,100,824.257114
1.0,44,825.234219
-1.0,100,826.461303
1.0,51,826.642905
-1.0,100,827.805367
-1.0,100,828.130709
1.0,90,829.284027
1.0,11,829.322451
-1.0,100,830.638999
1.0,56,830.823163
-1.0,100,832.123373
1.0,25,832.210888
-1.0,100,833.435001
-1.0,100,834.61779
1.0,24,834.690173
1.0,32,834.792243
-1.0,100,835.979762
-1.0,100,837.160129
1.0,15,837.212476
1.0,16,837.265023
1.0,74,838.374202
1.0,32,838.495426
1.0,46,838.636328
-1.0,100,839.904326
-1.0,100,841.13084
-1.0,100,842.374205
-1.0,100,843.574435
1.0,54,843.764028
1.0,31,843.864327
1.0,15,843.911855
-1.0,100,845.106094
1.0,19,845.168308
-1.0,100,846.438865
1.0,90,847.635386
1.0,71,847.8771
1.0,51,848.981792
-1.0,100,850.288905
1.0,24,850.377302
1.0,27,850.474437
1.0,98,851.717891
-1.0,100,852.084183
-1.0,100,853.314804
-1.0,100,854.560229
1.0,62,854.756848
1.0,13,855.744022
1.0,40,855.890036
1.0,51,856.065772
1.0,13,856.10772
-1.0,100,857.327841
1.0,17,857.381587
1.0,87,858.658023
-1.0,100,859.915484
1.0,68,860.155583
-1.0,100,861.386709
-1.0,100,862.600205
1.0,31,862.706331
-1.0,100,863.936617
-1.0,100,865.159654
1.0,18,865.224835
1.0,8,865.255061
1.0,27,865.349648
-1.0,100,866.558292
-1.0,100,867.753398
1.0,83,868.046496
1.0,96,869.254151
-1.0,100,870.559282
1.0,10,870.601318
1.0,17,870.669676
-1.0,100,871.862082
1.0,15,871.921519
-1.0,100,873.153182
-1.0,100,874.411393
-1.0,100,874.753621
1.0,78,875.965984
1.0,61,876.197251
-1.0,100,877.491362
-1.0,100,878.713934
1.0,13,878.759053
-1.0,100,880.00352
1.0,78,880.269838
-1.0,100,881.553357
1.0,39,882.596764
1.0,34,882.707506
1.0,14,882.756652
1.0,10,882.800145
1.0,38,882.932928
-1.0,100,884.154821
1.0,11,884.192675
1.0,69,885.379426
1.0,41,885.525812
1.0,89,886.83392
-1.0,100,887.194931
1.0,3,887.209831
1.0,16,888.094291
-1.0,100,888.431661
1.0,71,889.538934
-1.0,100,890.760527
1.0,36,890.875617
1.0,20,890.942032
1.0,20,891.014581
-1.0,100,892.218323
1.0,86,893.390381
1.0,78,893.640982
1.0,23,894.581258
-1.0,100,894.90105
-1.0,100,896.116926
-1.0,100,897.395778
-1.0,100,898.597625
1.0,31,898.710104
-1.0,100,900.027456
1.0,27,900.116964
1.0,18,900.176962
-1.0,100,901.42647
1.0,64,901.642785
1.0,54,902.686546
1.0,75,902.942385
1.0,22,903.876126
-1.0,100,904.189005
-1.0,100,905.37139
1.0,43,905.52577
1.0,28,906.525461
1.0,11,906.558752
1.0,35,906.677891
-1.0,100,907.93274
1.0,95,909.167651
1.0,15,909.217998
1.0,7,909.243713
-1.0,100,909.544273
-1.0,100,910.770773
-1.0,100,912.002273
1.0,6,912.021363
-1.0,100,913.235646
1.0,32,913.330379
1.0,20,913.392357
-1.0,100,914.597749
1.0,39,914.73159
-1.0,100,915.983267
1.0,51,917.07895
-1.0,100,917.425178
1.0,96,918.608841
1.0,15,918.660172
1.0,28,918.74582
1.0,53,919.786057
-1.0,100,920.933509
1.0,25,921.025096
1.0,26,921.121253
-1.0,100,922.331672
1.0,23,922.414088
-1.0,100,923.693455
1.0,42,923.840376
1.0,41,924.009537
-1.0,100,925.235899
1.0,18,925.30251
-1.0,100,926.480288
1.0,15,926.536023
1.0,47,927.568477
1.0,46,927.717815
1.0,13,927.763391
1.0,36,927.886369
-1.0,100,929.093975
1.0,13,929.138173
-1.0,100,930.440962
1.0,66,931.595941
-1.0,100,931.944877
1.0,94,933.138133
1.0,35,933.258556
1.0,54,934.316096
1.0,10,934.350401
1.0,43,934.490859
1.0,30,934.591241
1.0,32,935.599172
1.0,17,935.659153
1.0,41,935.790062
1.0,17,935.848694
1.0,11,935.88631
-1.0,100,937.130071
1.0,22,937.204982
1.0,25,937.296744
-1.0,100,938.570861
1.0,48,939.636224
1.0,4,939.651165
1.0,9,939.685176
-1.0,100,940.023134
1.0,53,941.185927
1.0,98,942.419777
1.0,39,942.558716
-1.0,100,943.76342
1.0,24,943.84814
-1.0,100,945.089725
1.0,54,945.26158
-1.0,100,946.45708
1.0,27,946.54506
-1.0,100,947.724117
-1.0,100,948.937576
-1.0,100,949.266974
