#{"env_id": null, "t_start": 1550439769.0004106}
r,l,t
-1.0,100,381.585241
-1.0,100,382.9956
-1.0,100,384.491115
-1.0,100,385.932489
-1.0,100,386.351218
1.0,77,387.688195
1.0,32,387.817323
-1.0,100,389.216117
-1.0,100,390.637093
-1.0,100,392.157295
-1.0,100,392.573539
1.0,11,392.62418
-1.0,100,394.060125
1.0,92,395.474701
-1.0,100,396.878842
1.0,39,397.05379
1.0,73,398.429538
-1.0,100,398.85123
1.0,35,400.047794
1.0,40,400.210998
-1.0,100,401.686358
-1.0,100,403.187165
1.0,60,403.440968
-1.0,100,404.846789
-1.0,100,406.328779
-1.0,100,406.758049
-1.0,100,408.143663
1.0,57,409.380357
-1.0,100,409.808705
-1.0,100,411.256594
-1.0,100,412.818016
-1.0,100,414.272854
1.0,37,414.427868
-1.0,100,415.907768
1.0,26,416.015749
1.0,52,416.234739
-1.0,100,417.708658
-1.0,100,419.177066
-1.0,100,420.553111
1.0,57,420.777006
-1.0,100,422.336266
-1.0,100,423.869401
-1.0,100,425.331393
1.0,37,425.489453
1.0,25,425.58706
1.0,85,426.985015
-1.0,100,427.391413
-1.0,100,428.854661
1.0,40,430.087836
-1.0,100,430.484214
-1.0,100,431.976524
-1.0,100,433.478165
-1.0,100,434.986289
-1.0,100,435.405976
-1.0,100,436.908409
-1.0,100,438.420414
-1.0,100,439.898911
1.0,17,439.971172
-1.0,100,441.337156
1.0,55,441.57734
1.0,58,442.966735
-1.0,100,443.395738
-1.0,100,444.856169
-1.0,100,446.336352
-1.0,100,447.755085
1.0,17,447.828942
-1.0,100,449.254384
1.0,24,449.368311
-1.0,100,450.810652
-1.0,100,451.243439
-1.0,100,452.647433
-1.0,100,454.017888
1.0,80,455.394403
-1.0,100,455.824646
-1.0,100,457.201636
-1.0,100,458.678305
1.0,34,458.827296
1.0,74,460.121656
1.0,6,460.151374
1.0,56,460.397256
-1.0,100,461.817832
-1.0,100,463.211928
1.0,38,463.366755
-1.0,100,464.731404
-1.0,100,466.231014
1.0,96,466.638108
1.0,31,467.807454
1.0,11,467.852725
-1.0,100,469.248091
-1.0,100,469.662519
1.0,29,470.832413
-1.0,100,471.234465
-1.0,100,472.703469
-1.0,100,474.067045
-1.0,100,475.545122
1.0,15,475.608618
-1.0,100,476.973036
-1.0,100,477.374795
1.0,88,478.789089
1.0,43,478.971603
-1.0,100,480.365937
1.0,33,480.507377
1.0,59,481.796558
-1.0,100,483.259794
1.0,41,483.434028
-1.0,100,484.7942
1.0,81,485.143386
-1.0,100,486.574962
-1.0,100,487.972151
1.0,87,489.349262
-1.0,100,489.753407
-1.0,100,491.143603
-1.0,100,492.520299
-1.0,100,493.955418
-1.0,100,495.362314
1.0,13,495.415226
1.0,14,495.479773
-1.0,100,496.872341
-1.0,100,497.297906
-1.0,100,498.859509
-1.0,100,500.281193
-1.0,100,501.660506
-1.0,100,502.076839
1.0,37,503.374348
-1.0,100,503.795615
-1.0,100,505.297374
1.0,9,505.335331
-1.0,100,506.913969
-1.0,100,508.401676
1.0,60,508.666402
-1.0,100,510.038316
1.0,22,510.136349
-1.0,100,511.655268
-1.0,100,513.090107
1.0,11,513.13306
-1.0,100,514.684579
-1.0,100,516.135209
-1.0,100,516.552395
-1.0,100,518.007595
-1.0,100,519.433202
-1.0,100,520.938581
-1.0,100,521.368731
-1.0,100,522.831723
-1.0,100,524.284745
-1.0,100,525.765538
-1.0,100,527.214965
-1.0,100,527.637216
1.0,95,529.044169
-1.0,100,530.574955
-1.0,100,531.999808
1.0,77,532.314117
-1.0,100,533.835321
-1.0,100,535.259482
-1.0,100,536.685829
1.0,36,536.836183
1.0,10,536.87597
-1.0,100,538.266569
-1.0,100,539.783137
-1.0,100,540.174262
-1.0,100,541.55179
1.0,39,541.716881
1.0,67,543.004209
-1.0,100,544.456965
-1.0,100,544.871573
1.0,45,546.050151
1.0,28,546.17548
-1.0,100,547.642608
-1.0,100,549.183771
-1.0,100,549.594477
-1.0,100,551.058134
-1.0,100,552.467889
1.0,17,552.535437
1.0,46,552.721107
1.0,16,553.844341
-1.0,100,554.240515
-1.0,100,555.6855
1.0,81,557.112247
-1.0,100,558.509018
-1.0,100,558.928845
-1.0,100,560.329823
-1.0,100,561.733943
1.0,100,563.115685
-1.0,100,563.544024
-1.0,100,564.938302
1.0,11,564.984738
-1.0,100,566.446158
1.0,10,566.487464
1.0,50,567.692634
1.0,11,567.737581
-1.0,100,568.152936
-1.0,100,569.572134
1.0,33,569.716513
-1.0,100,571.095386
-1.0,100,572.59055
1.0,47,572.788821
-1.0,100,574.213598
1.0,87,575.626233
1.0,42,575.803036
1.0,87,577.167611
-1.0,100,578.584632
-1.0,100,579.003214
1.0,22,580.179255
1.0,14,580.240643
-1.0,100,580.667813
-1.0,100,582.125745
-1.0,100,583.553247
-1.0,100,584.911954
1.0,97,586.384859
-1.0,100,586.817865
-1.0,100,588.23545
-1.0,100,589.685261
1.0,31,589.81731
1.0,88,591.297064
1.0,67,591.589039
-1.0,100,593.023722
1.0,15,593.083053
1.0,58,594.490827
1.0,10,594.53766
-1.0,100,596.016052
-1.0,100,596.437871
-1.0,100,597.998805
-1.0,100,599.551473
-1.0,100,600.94828
-1.0,100,602.33045
1.0,94,602.710843
-1.0,100,604.211139
-1.0,100,605.581488
-1.0,100,607.051926
-1.0,100,607.474983
1.0,41,608.687411
-1.0,100,609.097358
-1.0,100,610.56143
1.0,13,610.616539
-1.0,100,612.09292
-1.0,100,613.434814
1.0,8,613.473191
-1.0,100,614.897138
1.0,15,614.964152
1.0,85,616.46391
-1.0,100,616.859276
-1.0,100,618.253494
-1.0,100,619.675513
-1.0,100,621.102459
-1.0,100,621.507665
1.0,25,622.661031
1.0,20,622.747082
1.0,90,623.107535
1.0,13,624.150895
1.0,33,624.286891
-1.0,100,625.706313
-1.0,100,626.12447
1.0,37,627.333302
1.0,16,627.408778
1.0,39,627.578275
-1.0,100,628.981912
-1.0,100,630.381608
-1.0,100,630.800038
1.0,85,632.283629
-1.0,100,633.645323
1.0,71,633.955195
-1.0,100,635.390491
1.0,29,635.5141
1.0,44,636.67204
-1.0,100,638.057033
1.0,41,638.235693
-1.0,100,639.64452
1.0,24,639.744836
-1.0,100,641.188669
-1.0,100,641.620021
-1.0,100,643.114979
1.0,38,644.328763
1.0,53,644.553836
1.0,49,644.761825
1.0,18,644.839671
-1.0,100,646.285683
-1.0,100,647.84796
1.0,13,647.9052
1.0,61,649.269935
1.0,86,649.631441
-1.0,100,651.162793
1.0,49,651.374022
-1.0,100,652.842045
1.0,11,652.892236
-1.0,100,654.328575
1.0,37,654.487036
-1.0,100,656.016901
1.0,51,657.238796
1.0,4,657.256382
1.0,54,657.504035
1.0,58,657.747704
1.0,12,658.787185
1.0,98,659.206748
-1.0,100,660.691658
-1.0,100,662.06617
1.0,47,662.267964
-1.0,100,663.672531
1.0,81,664.95624
1.0,72,665.261545
1.0,85,666.699404
-1.0,100,668.208183
1.0,53,668.442011
1.0,62,669.734131
1.0,82,670.109849
1.0,51,671.381804
1.0,26,671.491561
-1.0,100,672.878322
-1.0,100,673.293289
1.0,31,674.468498
-1.0,100,674.910916
-1.0,100,676.351539
1.0,10,676.394405
1.0,60,677.715328
1.0,85,678.083186
-1.0,100,679.56636
1.0,82,681.038762
-1.0,100,682.593694
-1.0,100,683.027924
-1.0,100,684.448711
1.0,99,685.931732
-1.0,100,687.481636
1.0,22,687.580153
1.0,27,687.702673
-1.0,100,689.17773
1.0,10,689.222008
-1.0,100,690.655573
1.0,22,690.744119
1.0,22,690.837206
-1.0,100,692.291807
1.0,10,692.335729
-1.0,100,693.747554
1.0,51,693.958453
1.0,27,694.077558
1.0,39,695.354233
1.0,95,695.762523
-1.0,100,697.130439
1.0,70,698.430801
1.0,70,698.722662
-1.0,100,700.172735
-1.0,100,701.66092
-1.0,100,703.12109
-1.0,100,703.535542
1.0,19,704.57066
1.0,9,704.609113
1.0,44,704.804895
-1.0,100,706.355939
-1.0,100,707.699617
-1.0,100,708.123893
1.0,11,708.167503
-1.0,100,709.655497
-1.0,100,711.09701
1.0,28,711.219378
1.0,67,712.455551
1.0,62,712.725328
1.0,14,712.784425
-1.0,100,714.216193
-1.0,100,715.666306
1.0,23,715.764395
1.0,43,715.939647
1.0,97,717.330601
1.0,93,718.854043
-1.0,100,720.313944
-1.0,100,720.71785
-1.0,100,722.20268
-1.0,100,723.587263
-1.0,100,725.07461
-1.0,100,726.584255
1.0,12,726.637787
1.0,12,726.690519
-1.0,100,728.086517
-1.0,100,728.526245
-1.0,100,730.137235
1.0,81,731.517462
1.0,85,731.864887
-1.0,100,733.262854
1.0,9,733.303025
1.0,6,733.335289
-1.0,100,734.799792
1.0,53,735.019631
1.0,80,736.278337
-1.0,100,737.767003
1.0,43,737.952859
-1.0,100,739.357704
1.0,82,740.698787
-1.0,100,741.101768
-1.0,100,742.550191
1.0,42,743.712663
-1.0,100,744.137007
-1.0,100,745.559359
-1.0,100,746.981855
-1.0,100,748.388597
1.0,86,748.750918
-1.0,100,750.153608
1.0,78,751.423502
-1.0,100,751.825222
1.0,80,753.204631
-1.0,100,754.648054
-1.0,100,756.131625
-1.0,100,756.542484
-1.0,100,757.978966
-1.0,100,759.442262
1.0,92,761.01079
-1.0,100,762.460391
-1.0,100,762.86687
-1.0,100,764.23947
-1.0,100,765.678899
-1.0,100,767.121903
-1.0,100,767.531404
1.0,83,768.846402
1.0,71,770.402621
-1.0,100,770.810915
1.0,98,772.266624
-1.0,100,773.911596
-1.0,100,775.416898
-1.0,100,776.871743
1.0,100,777.275082
-1.0,100,778.733647
1.0,52,778.950793
-1.0,100,780.361857
1.0,86,781.685219
-1.0,100,783.135089
-1.0,100,783.546916
1.0,78,784.851497
-1.0,100,786.295941
-1.0,100,787.7443
1.0,89,788.110163
1.0,57,789.472335
-1.0,100,790.948613
1.0,94,791.351709
-1.0,100,792.784285
-1.0,100,794.278754
1.0,68,794.563871
1.0,75,795.889099
1.0,51,796.116517
1.0,22,797.362753
-1.0,100,797.782966
-1.0,100,799.239553
1.0,72,800.537843
-1.0,100,800.942118
-1.0,100,802.34761
1.0,12,802.401097
-1.0,100,803.857372
1.0,9,803.902254
-1.0,100,805.452299
-1.0,100,806.843655
-1.0,100,808.278168
-1.0,100,808.691228
-1.0,100,810.151667
1.0,58,811.492724
-1.0,100,811.896937
-1.0,100,813.335521
1.0,8,813.375725
1.0,12,813.426039
1.0,22,813.521566
1.0,88,814.952533
1.0,49,816.221073
1.0,56,816.458831
1.0,48,816.649701
1.0,15,816.716755
-1.0,100,818.155081
-1.0,100,819.599844
-1.0,100,821.022837
-1.0,100,822.494319
-1.0,100,822.915228
-1.0,100,824.308947
-1.0,100,825.766906
-1.0,100,827.26088
-1.0,100,827.714987
-1.0,100,829.162029
-1.0,100,830.68602
-1.0,100,832.117627
-1.0,100,833.74866
-1.0,100,834.179312
1.0,80,835.577064
1.0,39,835.750317
1.0,39,837.007963
1.0,33,837.148409
-1.0,100,838.554803
-1.0,100,838.974811
-1.0,100,840.366142
-1.0,100,841.785138
1.0,83,843.210688
1.0,37,843.359848
1.0,24,843.461233
-1.0,100,844.903601
1.0,34,845.045648
1.0,24,845.145648
-1.0,100,846.520708
1.0,43,846.699161
1.0,26,847.845394
1.0,53,848.070439
1.0,8,848.104225
1.0,66,849.400123
1.0,7,849.432483
-1.0,100,850.814617
1.0,97,851.226554
-1.0,100,852.667463
1.0,37,852.824828
-1.0,100,854.263866
-1.0,100,855.650038
1.0,10,855.697363
-1.0,100,857.054722
-1.0,100,858.576044
1.0,68,858.862367
1.0,70,860.186598
-1.0,100,860.629847
1.0,35,861.786515
1.0,50,862.022001
-1.0,100,863.486785
-1.0,100,864.832398
-1.0,100,865.276011
-1.0,100,866.68588
-1.0,100,868.170656
-1.0,100,869.641992
-1.0,100,871.113195
-1.0,100,871.524362
1.0,54,872.686619
-1.0,100,874.113802
1.0,35,874.262939
1.0,31,874.400522
-1.0,100,875.886095
-1.0,100,877.342291
-1.0,100,877.771499
1.0,49,879.060823
1.0,14,879.120464
1.0,29,879.240736
1.0,56,880.400913
1.0,63,880.674951
1.0,60,881.923264
1.0,24,882.025001
1.0,86,882.392079
-1.0,100,883.80704
1.0,18,883.878667
1.0,99,885.284029
-1.0,100,886.729818
-1.0,100,888.122535
-1.0,100,888.534405
1.0,40,889.739148
-1.0,100,890.166501
1.0,42,891.371523
-1.0,100,892.874428
1.0,90,893.246967
-1.0,100,894.80655
1.0,83,896.182401
-1.0,100,897.59157
1.0,59,897.842483
1.0,43,898.025609
1.0,20,898.110359
1.0,92,899.614496
1.0,9,899.654883
-1.0,100,901.164459
-1.0,100,902.598912
-1.0,100,904.048977
1.0,47,904.247234
1.0,45,904.441425
1.0,66,905.706841
1.0,79,906.063657
-1.0,100,907.493551
-1.0,100,908.991623
1.0,19,909.074458
1.0,33,909.210387
1.0,30,910.429732
1.0,68,910.716396
-1.0,100,912.067825
1.0,29,912.192909
-1.0,100,913.818403
-1.0,100,915.218337
1.0,96,916.502314
-1.0,100,916.933352
1.0,8,916.97314
1.0,71,918.287923
1.0,18,918.359982
-1.0,100,919.753615
-1.0,100,921.181955
-1.0,100,921.610791
1.0,98,923.030668
-1.0,100,924.4268
1.0,76,925.835783
-1.0,100,926.259351
1.0,97,927.673091
1.0,14,927.732356
1.0,98,929.227566
1.0,9,929.269134
1.0,38,929.430565
-1.0,100,930.785554
-1.0,100,932.233142
1.0,59,932.485047
-1.0,100,933.908075
1.0,71,935.194924
1.0,97,935.592076
-1.0,100,936.995615
1.0,62,938.332757
-1.0,100,938.753804
1.0,39,939.913204
-1.0,100,941.370111
1.0,40,941.535867
-1.0,100,943.052888
-1.0,100,943.467987
-1.0,100,944.91344
-1.0,100,946.289032
-1.0,100,947.765034
1.0,42,947.942683
-1.0,100,949.381748
-1.0,100,950.916365
-1.0,100,951.348178
-1.0,100,952.741951
-1.0,100,954.151854
-1.0,100,955.501049
-1.0,100,957.100385
1.0,22,957.196748
-1.0,100,958.540791
1.0,70,958.826941
1.0,63,960.060117
-1.0,100,960.459445
-1.0,100,961.912746
1.0,70,963.158086
-1.0,100,963.560295
-1.0,100,964.987391
-1.0,100,966.390083
-1.0,100,967.905988
-1.0,100,969.373889
-1.0,100,969.788478
1.0,75,971.078049
-1.0,100,972.522614
1.0,15,972.583016
-1.0,100,974.008137
-1.0,100,974.403904
-1.0,100,975.819294
-1.0,100,977.277856
1.0,58,977.523312
1.0,75,978.7914
1.0,14,978.856353
1.0,56,980.179755
1.0,11,980.227106
-1.0,100,980.650773
1.0,81,981.977426
1.0,48,982.196173
-1.0,100,983.701617
-1.0,100,985.129455
1.0,32,985.260328
1.0,67,986.497874
1.0,21,986.587734
-1.0,100,988.06517
-1.0,100,989.463873
-1.0,100,989.877271
-1.0,100,991.317837
1.0,20,991.406506
1.0,11,991.455264
-1.0,100,992.970685
1.0,69,994.246282
1.0,63,994.498415
-1.0,100,995.971755
-1.0,100,997.524458
1.0,47,997.717839
-1.0,100,999.283367
-1.0,100,1000.740956
-1.0,100,1001.152146
1.0,37,1002.270219
-1.0,100,1002.682814
-1.0,100,1004.119891
-1.0,100,1005.612109
1.0,33,1005.746972
-1.0,100,1007.140638
-1.0,100,1008.661271
1.0,46,1008.857516
-1.0,100,1010.275344
-1.0,100,1011.699708
-1.0,100,1013.082367
1.0,43,1013.264941
1.0,85,1014.630932
1.0,41,1014.81703
-1.0,100,1016.322204
1.0,72,1016.633868
-1.0,100,1018.031955
-1.0,100,1019.488162
1.0,42,1019.673823
-1.0,100,1021.078582
-1.0,100,1022.444662
-1.0,100,1022.862415
-1.0,100,1024.254925
-1.0,100,1025.684669
-1.0,100,1027.06805
-1.0,100,1028.595422
-1.0,100,1029.018927
-1.0,100,1030.475777
-1.0,100,1031.998582
1.0,3,1032.014807
-1.0,100,1033.375728
1.0,51,1033.599403
-1.0,100,1035.112848
-1.0,100,1036.542244
1.0,79,1036.876487
1.0,71,1038.148109
1.0,59,1038.394361
-1.0,100,1039.857057
-1.0,100,1041.246339
-1.0,100,1042.712941
-1.0,100,1043.142568
-1.0,100,1044.588538
-1.0,100,1046.013381
1.0,71,1047.324494
-1.0,100,1047.748677
-1.0,100,1049.145684
-1.0,100,1050.603459
-1.0,100,1052.055566
-1.0,100,1052.488509
-1.0,100,1053.947266
1.0,94,1055.395344
-1.0,100,1056.81196
-1.0,100,1058.225111
1.0,12,1058.279675
-1.0,100,1058.698048
-1.0,100,1060.21957
-1.0,100,1061.726719
1.0,4,1061.747194
-1.0,100,1063.170161
-1.0,100,1064.604854
-1.0,100,1065.036099
-1.0,100,1066.452737
-1.0,100,1067.940802
-1.0,100,1069.446828
-1.0,100,1069.873918
1.0,72,1071.209074
-1.0,100,1072.648731
-1.0,100,1074.100471
1.0,24,1074.200547
-1.0,100,1075.653733
1.0,77,1075.989675
-1.0,100,1077.475213
1.0,97,1078.911344
1.0,53,1079.156146
-1.0,100,1080.639693
-1.0,100,1082.162783
-1.0,100,1082.60268
-1.0,100,1083.984338
1.0,38,1085.190387
1.0,85,1085.570089
-1.0,100,1086.960217
-1.0,100,1088.558921
-1.0,100,1090.015224
1.0,22,1090.107628
1.0,34,1090.252831
-1.0,100,1091.719739
-1.0,100,1093.166369
1.0,23,1093.268671
-1.0,100,1094.777952
-1.0,100,1095.19347
-1.0,100,1096.645936
1.0,41,1096.821902
1.0,29,1098.010123
-1.0,100,1098.42755
-1.0,100,1099.76186
-1.0,100,1101.252444
-1.0,100,1102.634793
-1.0,100,1104.061923
-1.0,100,1104.487148
-1.0,100,1105.846455
-1.0,100,1107.282243
-1.0,100,1108.704574
1.0,11,1108.758421
1.0,10,1108.801336
-1.0,100,1110.329652
-1.0,100,1110.754379
1.0,85,1112.114744
-1.0,100,1113.695624
-1.0,100,1115.051414
-1.0,100,1115.472134
1.0,88,1116.851936
-1.0,100,1118.305431
-1.0,100,1119.671107
-1.0,100,1120.107404
-1.0,100,1121.581043
1.0,13,1121.633142
-1.0,100,1123.078597
-1.0,100,1124.545756
-1.0,100,1126.07383
-1.0,100,1126.492836
-1.0,100,1127.898304
-1.0,100,1129.299681
-1.0,100,1130.730644
-1.0,100,1132.125664
-1.0,100,1132.531097
-1.0,100,1133.981949
1.0,39,1134.148338
-1.0,100,1135.512465
1.0,41,1136.673044
-1.0,100,1137.071125
-1.0,100,1138.591177
-1.0,100,1140.065146
-1.0,100,1141.449271
-1.0,100,1141.842829
-1.0,100,1143.271276
1.0,15,1143.334623
-1.0,100,1144.773515
1.0,36,1144.919725
1.0,96,1146.303682
-1.0,100,1147.747644
-1.0,100,1149.223846
