#{"t_start": 1550428214.9017096, "env_id": null}
r,l,t
-1.0,100,237.96272
-1.0,100,239.243738
-1.0,100,240.49045
1.0,9,240.524574
1.0,19,240.592453
1.0,96,241.792639
-1.0,100,242.140991
-1.0,100,243.378842
-1.0,100,244.637765
-1.0,100,245.846169
-1.0,100,246.184506
1.0,47,247.254996
1.0,14,247.306179
-1.0,100,248.537226
-1.0,100,248.877749
-1.0,100,250.092605
-1.0,100,251.290964
1.0,57,251.495239
-1.0,100,252.704113
-1.0,100,253.907946
1.0,25,254.000527
-1.0,100,255.249108
-1.0,100,256.457331
1.0,7,256.482264
1.0,51,256.659145
-1.0,100,257.877496
-1.0,100,259.111928
1.0,25,259.196649
-1.0,100,260.385716
1.0,20,260.45259
1.0,11,260.487952
-1.0,100,261.708814
-1.0,100,262.921416
-1.0,100,263.253215
1.0,27,264.242508
1.0,19,264.305186
1.0,74,264.552404
-1.0,100,265.801387
-1.0,100,267.059902
-1.0,100,268.284097
1.0,26,268.366631
1.0,61,268.572208
1.0,12,268.614059
-1.0,100,269.830357
-1.0,100,271.106399
-1.0,100,272.346473
1.0,47,272.501679
-1.0,100,273.700508
1.0,37,273.827102
-1.0,100,275.068916
1.0,57,275.256502
-1.0,100,276.474405
1.0,62,277.60965
-1.0,100,277.964516
1.0,12,278.912489
1.0,88,279.208834
1.0,78,280.354583
-1.0,100,281.560828
-1.0,100,281.90582
1.0,3,281.917458
-1.0,100,283.159192
-1.0,100,284.350677
-1.0,100,285.543089
1.0,32,285.6486
-1.0,100,286.823733
1.0,33,286.929234
-1.0,100,288.144548
1.0,16,288.201393
1.0,24,288.280701
-1.0,100,289.553259
-1.0,100,290.739481
1.0,64,290.961054
1.0,59,292.100525
1.0,38,292.235559
-1.0,100,293.437464
-1.0,100,294.657653
1.0,5,294.676895
1.0,16,294.736523
-1.0,100,295.937138
-1.0,100,296.306224
-1.0,100,297.649999
1.0,67,298.786866
1.0,86,299.080915
-1.0,100,300.274087
1.0,38,300.410405
1.0,30,301.363207
1.0,36,301.472843
-1.0,100,302.679756
-1.0,100,302.992476
