#{"t_start": 1550435069.3031995, "env_id": null}
r,l,t
1.0,16,396.515201
-1.0,100,397.832133
1.0,63,398.112617
1.0,20,398.190139
1.0,16,398.250487
1.0,22,398.341805
1.0,23,399.4929
1.0,23,399.578503
-1.0,100,401.011446
1.0,42,401.198148
1.0,72,402.544696
1.0,43,402.736891
1.0,72,403.038046
1.0,18,404.204932
1.0,20,404.284575
-1.0,100,404.675846
1.0,49,405.79779
1.0,83,407.08257
1.0,6,407.107737
1.0,30,407.22789
1.0,56,407.46069
1.0,99,408.988954
1.0,20,409.078364
1.0,39,409.237837
1.0,18,410.234542
-1.0,100,410.637457
-1.0,100,411.938498
1.0,54,413.097163
-1.0,100,413.524099
1.0,23,414.575843
-1.0,100,414.986968
-1.0,100,416.424677
-1.0,100,417.772493
1.0,12,417.81751
-1.0,100,419.285856
1.0,6,419.314635
1.0,96,420.694156
1.0,30,420.817924
1.0,7,420.85064
-1.0,100,422.251061
1.0,46,422.44024
1.0,12,422.495371
-1.0,100,423.872816
1.0,100,425.308941
-1.0,100,425.719592
1.0,66,426.953418
-1.0,100,428.313243
1.0,65,428.55489
1.0,97,430.023228
1.0,25,430.132963
1.0,18,430.211071
-1.0,100,431.583206
1.0,38,431.740381
1.0,19,432.845181
1.0,36,432.996026
1.0,18,433.066129
1.0,82,434.454683
1.0,39,434.593276
-1.0,100,436.103843
-1.0,100,436.51178
1.0,77,437.834293
1.0,67,439.108292
1.0,18,439.185809
1.0,72,439.511535
1.0,22,439.598111
1.0,36,440.737721
1.0,50,440.951064
1.0,77,442.256476
1.0,7,442.285087
1.0,47,442.467182
1.0,28,442.587525
1.0,19,443.778159
1.0,7,443.809389
1.0,28,443.915643
-1.0,100,445.376221
1.0,20,445.457053
1.0,18,445.532338
1.0,75,445.829506
1.0,24,446.896666
1.0,44,447.071378
-1.0,100,448.449478
1.0,13,448.501982
1.0,56,448.734539
1.0,54,450.035662
1.0,98,451.422061
1.0,73,451.719749
1.0,25,451.816046
1.0,15,451.871693
1.0,42,453.181786
-1.0,100,454.609529
1.0,17,454.674548
-1.0,100,455.05637
1.0,60,456.274499
1.0,71,456.548949
1.0,60,457.865648
1.0,12,457.916179
1.0,71,459.234829
1.0,46,459.415541
-1.0,100,460.706583
1.0,9,460.742586
1.0,49,460.922294
1.0,38,461.060779
1.0,13,462.099484
-1.0,100,462.477199
1.0,11,462.52741
1.0,21,463.668038
1.0,29,463.772301
-1.0,100,465.173146
1.0,10,465.218343
1.0,52,465.418324
-1.0,100,466.795439
-1.0,100,468.230677
-1.0,100,468.662797
1.0,56,469.879249
1.0,45,470.060087
1.0,29,470.178256
1.0,16,471.339584
-1.0,100,471.75634
-1.0,100,473.07022
