#{"t_start": 1550437205.385178, "env_id": null}
r,l,t
1.0,17,273.96434
-1.0,100,275.311693
-1.0,100,276.692764
-1.0,100,277.108999
-1.0,100,278.520548
1.0,99,279.940119
1.0,15,280.004304
-1.0,100,281.438061
1.0,85,282.770012
-1.0,100,283.162288
1.0,62,284.360754
-1.0,100,285.728059
-1.0,100,286.153037
-1.0,100,287.52711
1.0,76,288.818473
1.0,23,288.912543
1.0,83,290.209882
-1.0,100,290.637642
-1.0,100,291.985846
-1.0,100,293.381685
1.0,39,293.53274
1.0,68,294.830069
1.0,69,295.101261
1.0,61,296.377222
1.0,12,296.423388
-1.0,100,297.836207
1.0,30,297.970474
1.0,10,298.01195
-1.0,100,299.41052
1.0,43,299.596746
1.0,85,300.937419
-1.0,100,302.368589
-1.0,100,302.764801
1.0,70,303.993769
-1.0,100,305.394368
1.0,8,305.428822
-1.0,100,305.841876
1.0,26,306.944362
-1.0,100,307.357072
-1.0,100,308.732552
1.0,45,309.894992
-1.0,100,310.29736
-1.0,100,311.708681
1.0,58,312.936416
-1.0,100,313.360232
1.0,47,314.513859
1.0,81,314.832705
-1.0,100,316.224947
-1.0,100,317.589911
1.0,63,317.847887
1.0,14,318.905948
-1.0,100,319.299521
-1.0,100,320.634515
1.0,21,320.714584
-1.0,100,322.116983
-1.0,100,323.49372
-1.0,100,324.879165
-1.0,100,325.267318
1.0,51,326.486894
-1.0,100,327.881289
-1.0,100,328.278883
-1.0,100,329.65307
1.0,98,330.96971
-1.0,100,332.381946
1.0,7,332.410968
-1.0,100,333.908523
1.0,61,334.189889
-1.0,100,335.589464
1.0,99,336.95584
1.0,8,336.991527
1.0,98,337.40591
1.0,12,337.456042
-1.0,100,338.803637
-1.0,100,340.364214
-1.0,100,341.858915
-1.0,100,343.175756
-1.0,100,343.574009
-1.0,100,344.964371
-1.0,100,346.406912
-1.0,100,347.739013
-1.0,100,349.086442
-1.0,100,349.504756
1.0,6,349.531759
1.0,31,350.656031
-1.0,100,351.039107
-1.0,100,352.564051
-1.0,100,353.91754
-1.0,100,355.358813
-1.0,100,355.781746
1.0,20,356.813484
-1.0,100,357.233987
-1.0,100,358.719455
1.0,50,360.025483
-1.0,100,360.443033
1.0,80,361.765774
-1.0,100,363.210494
1.0,54,363.43229
-1.0,100,364.835393
1.0,97,366.221025
1.0,52,366.438443
1.0,73,367.870506
1.0,34,368.007953
1.0,17,368.073383
-1.0,100,369.459302
-1.0,100,370.852832
-1.0,100,371.279084
-1.0,100,372.698889
-1.0,100,374.091284
1.0,72,375.355954
1.0,18,375.436972
1.0,75,375.743459
1.0,60,376.958476
1.0,69,377.24487
1.0,28,378.431497
1.0,48,378.631038
-1.0,100,380.052573
1.0,11,380.09933
1.0,89,380.460037
-1.0,100,381.910446
-1.0,100,383.370218
-1.0,100,384.750329
-1.0,100,386.16965
1.0,6,386.196642
1.0,9,386.233825
-1.0,100,387.664035
1.0,5,387.68991
-1.0,100,388.114585
1.0,42,389.252983
1.0,7,389.286944
1.0,40,389.450211
-1.0,100,390.839809
-1.0,100,392.201534
1.0,19,392.278621
-1.0,100,393.677848
1.0,21,393.767014
-1.0,100,394.176959
-1.0,100,395.544451
-1.0,100,396.867572
-1.0,100,398.240326
1.0,36,398.391864
1.0,27,398.502429
1.0,73,399.798625
1.0,31,399.92239
1.0,85,401.303999
1.0,62,401.563227
1.0,82,402.859975
-1.0,100,404.283895
1.0,17,404.353549
1.0,18,404.428372
1.0,77,405.732858
1.0,30,405.866209
