#{"t_start": 1550430434.4671094, "env_id": null}
r,l,t
1.0,73,244.694788
-1.0,100,245.971867
-1.0,100,247.276889
-1.0,100,247.605201
-1.0,100,248.917214
1.0,44,249.976717
-1.0,100,250.312322
1.0,44,251.424238
-1.0,100,251.769191
1.0,62,252.878893
-1.0,100,254.139612
1.0,63,254.364622
1.0,68,255.588321
1.0,40,255.723708
1.0,33,255.832617
1.0,7,255.858048
-1.0,100,257.117616
-1.0,100,258.374422
1.0,66,258.611165
-1.0,100,259.870143
1.0,7,259.895693
-1.0,100,261.127683
1.0,60,262.287945
-1.0,100,262.6479
-1.0,100,263.999259
-1.0,100,265.294149
-1.0,100,266.496931
1.0,76,266.7747
-1.0,100,268.053575
1.0,90,269.366926
-1.0,100,270.696946
-1.0,100,271.098625
1.0,18,271.16034
1.0,18,272.103732
-1.0,100,272.506936
1.0,17,273.533155
-1.0,100,273.903033
1.0,73,275.22548
-1.0,100,276.407343
-1.0,100,276.771647
1.0,37,277.847414
1.0,8,277.881646
1.0,79,278.184524
-1.0,100,279.422429
-1.0,100,280.677573
-1.0,100,282.04146
-1.0,100,283.351471
1.0,100,283.727262
1.0,87,284.968146
-1.0,100,286.342535
1.0,42,286.501399
-1.0,100,287.993891
-1.0,100,289.293925
-1.0,100,289.679219
1.0,37,290.69581
1.0,24,290.802301
1.0,90,292.13532
1.0,63,292.376185
-1.0,100,293.567437
-1.0,100,294.875953
1.0,63,295.098506
-1.0,100,296.445547
1.0,17,296.52091
1.0,16,296.586123
1.0,24,296.690733
-1.0,100,298.001311
1.0,28,298.104726
1.0,20,299.056843
-1.0,100,299.460245
-1.0,100,300.723838
1.0,50,301.783543
1.0,20,301.850961
1.0,28,301.953778
1.0,100,303.27901
-1.0,100,303.668751
1.0,35,304.691056
-1.0,100,305.914578
-1.0,100,306.280134
1.0,68,307.421509
1.0,12,307.462352
-1.0,100,308.724508
-1.0,100,309.072237
-1.0,100,310.386704
-1.0,100,311.685081
1.0,61,312.797529
-1.0,100,313.155792
-1.0,100,314.447855
-1.0,100,315.77137
-1.0,100,317.055911
1.0,58,317.246826
1.0,39,317.401762
-1.0,100,318.713957
1.0,15,318.782479
1.0,32,319.848612
-1.0,100,320.228944
1.0,46,321.22475
1.0,86,321.507908
-1.0,100,322.833969
-1.0,100,324.145965
1.0,82,325.273968
1.0,18,325.332976
-1.0,100,325.676782
-1.0,100,326.898992
1.0,41,327.968066
1.0,18,328.030567
1.0,96,328.341672
-1.0,100,329.658969
-1.0,100,330.913944
-1.0,100,332.086828
-1.0,100,333.408546
1.0,80,333.681539
-1.0,100,334.97207
-1.0,100,336.288111
1.0,33,336.415428
-1.0,100,337.738119
-1.0,100,339.015129
-1.0,100,339.342283
1.0,17,340.258909
-1.0,100,340.617948
1.0,48,341.659028
-1.0,100,342.044473
-1.0,100,343.300684
-1.0,100,344.605913
-1.0,100,345.857434
-1.0,100,347.143218
1.0,36,347.290363
1.0,59,347.535836
-1.0,100,348.752108
-1.0,100,349.968914
-1.0,100,351.24073
1.0,21,351.31438
1.0,6,351.335109
-1.0,100,352.661352
-1.0,100,353.015755
1.0,99,354.341558
-1.0,100,355.7167
-1.0,100,356.998757
-1.0,100,358.35601
-1.0,100,358.696956
1.0,30,359.65422
-1.0,100,359.995225
-1.0,100,361.200906
1.0,75,362.510252
1.0,8,362.542349
-1.0,100,363.871285
-1.0,100,364.253076
1.0,34,365.253282
-1.0,100,365.592641
1.0,28,366.558007
-1.0,100,366.888958
-1.0,100,368.244103
1.0,3,368.256274
1.0,17,368.324708
1.0,43,369.476614
-1.0,100,369.844128
-1.0,100,371.163261
-1.0,100,372.421167
-1.0,100,373.629537
1.0,19,373.702182
-1.0,100,374.98883
1.0,12,375.025116
-1.0,100,376.273279
-1.0,100,376.627673
1.0,52,377.782429
1.0,100,379.090458
1.0,36,379.217528
-1.0,100,380.477669
1.0,49,380.680912
1.0,95,381.951401
-1.0,100,383.222937
-1.0,100,383.562179
-1.0,100,384.79879
1.0,35,384.916326
1.0,29,385.973046
-1.0,100,386.308432
1.0,58,387.442457
1.0,55,387.642125
-1.0,100,388.879336
1.0,71,390.113025
-1.0,100,390.444895
1.0,42,391.54733
1.0,66,391.759626
1.0,48,392.8658
1.0,33,392.972201
-1.0,100,394.199569
-1.0,100,394.577927
1.0,29,395.538083
1.0,67,395.785415
1.0,50,396.885393
-1.0,100,397.221643
1.0,32,398.238252
-1.0,100,398.583339
1.0,36,399.64591
1.0,25,399.735948
-1.0,100,400.957876
-1.0,100,401.299979
-1.0,100,402.586784
-1.0,100,403.830196
-1.0,100,405.127409
-1.0,100,406.365184
-1.0,100,406.743011
-1.0,100,408.059006
1.0,43,408.204863
-1.0,100,409.490567
1.0,7,409.518346
1.0,51,410.652289
-1.0,100,411.008924
1.0,83,412.299973
-1.0,100,413.612856
-1.0,100,414.865945
1.0,71,415.14337
1.0,19,415.20934
1.0,17,416.160712
-1.0,100,416.545561
1.0,12,416.594115
1.0,24,417.576497
1.0,42,417.729895
-1.0,100,419.026229
1.0,33,419.143489
-1.0,100,420.385404
-1.0,100,420.74342
1.0,28,421.702944
1.0,76,422.023745
1.0,12,422.067613
-1.0,100,423.328134
1.0,21,423.415346
1.0,40,424.522593
-1.0,100,424.894534
1.0,55,426.00747
1.0,20,426.080639
1.0,39,426.208719
1.0,68,427.402056
1.0,17,427.464131
-1.0,100,428.746211
1.0,28,428.85041
1.0,16,428.930612
1.0,12,428.969513
1.0,10,429.007313
1.0,95,430.391615
-1.0,100,431.794922
1.0,86,432.088299
-1.0,100,433.438168
-1.0,100,434.989523
-1.0,100,436.325211
1.0,37,436.475122
-1.0,100,437.763962
1.0,49,437.946633
-1.0,100,439.197915
-1.0,100,440.399604
1.0,92,441.638821
-1.0,100,442.007995
-1.0,100,443.221986
-1.0,100,444.418886
-1.0,100,445.719321
-1.0,100,446.080222
-1.0,100,447.33723
-1.0,100,448.609348
1.0,79,449.853284
-1.0,100,450.233256
-1.0,100,451.467023
1.0,39,452.476764
1.0,67,452.722283
-1.0,100,454.052483
-1.0,100,455.347567
1.0,9,455.378411
-1.0,100,455.737418
1.0,98,457.075265
-1.0,100,458.436757
-1.0,100,459.70712
-1.0,100,461.020684
-1.0,100,461.371339
-1.0,100,462.697588
-1.0,100,463.948479
-1.0,100,465.320386
-1.0,100,465.697232
1.0,55,466.841438
1.0,74,467.141366
1.0,50,468.21989
-1.0,100,469.577087
-1.0,100,469.964814
-1.0,100,471.264614
-1.0,100,472.51657
1.0,45,472.67911
-1.0,100,473.883561
-1.0,100,475.099516
-1.0,100,476.34526
1.0,21,476.429603
1.0,54,476.611093
-1.0,100,477.875198
1.0,14,477.936833
-1.0,100,479.295844
-1.0,100,480.541943
1.0,36,480.671391
1.0,67,481.837983
-1.0,100,482.194108
1.0,19,482.26865
-1.0,100,483.512605
-1.0,100,484.783789
-1.0,100,486.127311
-1.0,100,487.332701
-1.0,100,487.688762
1.0,99,488.914834
-1.0,100,490.216651
1.0,12,490.260106
-1.0,100,491.576768
-1.0,100,492.838799
1.0,27,492.952199
-1.0,100,494.272014
-1.0,100,494.610884
1.0,43,495.663673
-1.0,100,496.011679
1.0,76,497.176915
-1.0,100,498.452085
-1.0,100,499.746181
1.0,35,499.879767
-1.0,100,501.166547
-1.0,100,501.478519
-1.0,100,502.744263
-1.0,100,504.015832
1.0,71,505.213809
-1.0,100,505.542633
-1.0,100,506.859646
1.0,39,507.016751
1.0,39,508.089474
-1.0,100,509.413594
-1.0,100,509.768451
-1.0,100,511.045933
-1.0,100,512.30949
-1.0,100,513.543901
-1.0,100,513.909786
-1.0,100,515.208183
-1.0,100,516.490468
1.0,68,517.709723
-1.0,100,518.07091
-1.0,100,519.330367
-1.0,100,520.588748
1.0,7,520.61716
-1.0,100,521.814341
-1.0,100,522.177535
-1.0,100,523.494834
1.0,99,524.763269
1.0,36,524.894746
1.0,37,526.008062
1.0,98,526.331409
-1.0,100,527.53821
-1.0,100,528.848256
-1.0,100,530.170664
-1.0,100,531.406104
-1.0,100,531.72182
-1.0,100,532.946516
1.0,26,533.037823
1.0,44,534.082372
-1.0,100,534.455374
-1.0,100,535.687984
-1.0,100,536.93161
-1.0,100,538.153216
-1.0,100,539.377103
1.0,54,539.568309
1.0,85,540.792469
1.0,42,540.944246
1.0,24,541.028075
-1.0,100,542.366705
1.0,49,542.533589
-1.0,100,543.785878
1.0,79,545.005162
-1.0,100,545.398789
1.0,65,546.486465
-1.0,100,547.803972
-1.0,100,549.098378
-1.0,100,549.462674
1.0,30,550.493588
-1.0,100,550.850667
-1.0,100,552.188526
1.0,57,553.399745
1.0,13,553.448788
1.0,26,553.540661
1.0,9,553.578053
-1.0,100,554.896158
-1.0,100,556.126348
-1.0,100,556.4729
-1.0,100,557.803002
-1.0,100,559.117144
-1.0,100,560.42705
1.0,37,560.560125
-1.0,100,561.859586
1.0,11,561.903682
-1.0,100,563.210011
1.0,20,563.286024
-1.0,100,564.548968
1.0,5,564.568955
-1.0,100,564.918094
-1.0,100,566.154976
1.0,98,567.402592
-1.0,100,568.746832
1.0,34,568.887013
1.0,11,568.940992
-1.0,100,570.296459
1.0,90,570.649377
-1.0,100,571.860102
-1.0,100,573.105738
-1.0,100,574.332
1.0,72,574.587235
1.0,31,575.665676
1.0,13,575.716351
-1.0,100,576.947238
-1.0,100,577.316539
-1.0,100,578.641774
1.0,52,578.820013
-1.0,100,580.182837
-1.0,100,581.427833
1.0,36,581.558929
1.0,99,582.800648
-1.0,100,583.997652
1.0,25,584.085223
-1.0,100,585.367834
-1.0,100,586.763916
-1.0,100,587.127226
-1.0,100,588.47416
1.0,39,589.560482
-1.0,100,589.984076
1.0,61,591.101102
-1.0,100,592.411325
1.0,64,592.672313
-1.0,100,594.011681
1.0,69,594.288248
-1.0,100,595.626975
-1.0,100,597.040374
-1.0,100,598.294138
-1.0,100,598.666906
-1.0,100,599.944253
-1.0,100,601.201627
-1.0,100,602.440091
1.0,23,602.519275
-1.0,100,603.77207
-1.0,100,604.998976
-1.0,100,605.393779
1.0,12,605.438656
-1.0,100,606.88035
1.0,21,606.98133
-1.0,100,608.258165
1.0,19,608.329428
1.0,76,609.453404
-1.0,100,610.700834
1.0,41,610.843386
-1.0,100,612.08756
-1.0,100,613.418503
-1.0,100,613.79371
1.0,10,613.82738
-1.0,100,615.072409
-1.0,100,616.456731
-1.0,100,617.755496
-1.0,100,618.950917
-1.0,100,619.326041
1.0,79,620.643995
-1.0,100,621.863246
-1.0,100,623.263777
-1.0,100,623.678635
-1.0,100,624.940381
1.0,74,626.09731
-1.0,100,626.456402
1.0,21,627.388094
1.0,17,627.45674
-1.0,100,628.73709
-1.0,100,629.126464
1.0,41,630.198646
-1.0,100,630.556514
1.0,7,630.580981
-1.0,100,631.850061
1.0,18,631.923094
1.0,25,632.985397
-1.0,100,633.345959
-1.0,100,634.66149
-1.0,100,635.947563
-1.0,100,637.277604
-1.0,100,637.616529
1.0,96,638.851133
-1.0,100,640.122772
-1.0,100,641.442246
-1.0,100,642.783277
-1.0,100,643.140764
-1.0,100,644.488222
1.0,35,644.621461
1.0,51,645.72829
1.0,15,645.786786
1.0,6,645.819574
1.0,9,645.870583
-1.0,100,647.122549
-1.0,100,648.395459
1.0,65,648.636915
-1.0,100,649.920619
-1.0,100,651.226943
1.0,28,651.343668
1.0,19,651.415211
-1.0,100,652.751414
1.0,16,652.814653
-1.0,100,654.068822
1.0,57,654.311396
-1.0,100,655.590155
-1.0,100,656.922304
1.0,20,656.998238
-1.0,100,658.235636
-1.0,100,658.608935
-1.0,100,659.937246
1.0,20,660.015833
1.0,13,660.954987
-1.0,100,661.321435
-1.0,100,662.590675
1.0,100,663.888707
1.0,59,664.092681
-1.0,100,665.373338
1.0,88,666.679109
-1.0,100,667.960707
1.0,7,667.997201
-1.0,100,668.362143
1.0,56,669.443461
-1.0,100,670.667257
1.0,22,670.750675
1.0,25,670.847536
1.0,86,672.157622
-1.0,100,672.533588
-1.0,100,673.898834
-1.0,100,675.107469
1.0,26,675.219012
-1.0,100,676.548509
1.0,55,676.746404
1.0,55,677.801745
1.0,29,677.907581
-1.0,100,679.147491
1.0,93,680.384447
1.0,68,680.621698
1.0,72,681.74085
-1.0,100,682.092405
1.0,19,683.044946
1.0,87,683.401351
-1.0,100,684.708894
1.0,10,684.741168
-1.0,100,686.034792
1.0,100,687.333903
-1.0,100,687.70077
1.0,88,688.908795
1.0,8,688.938954
-1.0,100,690.310549
1.0,16,690.369413
1.0,68,691.598962
-1.0,100,691.954247
-1.0,100,693.300361
1.0,27,693.40816
1.0,20,694.405263
-1.0,100,694.750386
1.0,88,695.932133
1.0,60,697.053256
1.0,75,697.317648
1.0,23,697.409969
1.0,57,698.538178
1.0,89,698.854864
1.0,50,699.943466
1.0,50,700.115128
-1.0,100,701.413953
-1.0,100,702.776097
1.0,77,703.07854
1.0,99,704.450353
-1.0,100,705.751262
1.0,37,705.89176
1.0,35,706.900822
-1.0,100,707.263776
1.0,83,708.578038
1.0,19,708.655676
1.0,24,708.748669
1.0,15,708.804558
-1.0,100,710.045668
1.0,63,711.199386
1.0,55,711.412075
1.0,15,711.467865
1.0,98,712.856624
-1.0,100,714.232927
1.0,29,714.352218
1.0,57,714.588697
