#{"env_id": null, "t_start": 1550428155.0825036}
r,l,t
-1.0,100,243.523839
1.0,59,244.69989
-1.0,100,245.993837
-1.0,100,247.364586
-1.0,100,247.768599
-1.0,100,249.12366
1.0,93,250.370559
-1.0,100,251.706999
1.0,41,251.87173
-1.0,100,253.186177
-1.0,100,253.576476
-1.0,100,254.883741
-1.0,100,256.118832
-1.0,100,257.356188
1.0,31,257.470383
-1.0,100,258.789872
-1.0,100,260.05098
-1.0,100,260.424998
1.0,52,261.654297
1.0,51,261.845387
-1.0,100,263.083247
-1.0,100,264.502584
1.0,43,264.671956
-1.0,100,266.01009
1.0,48,266.189574
1.0,78,267.342753
-1.0,100,268.695957
-1.0,100,269.05268
-1.0,100,270.280479
1.0,81,271.45699
1.0,9,271.487066
-1.0,100,272.782648
-1.0,100,273.163608
-1.0,100,274.428276
1.0,70,275.598994
-1.0,100,276.855179
1.0,86,277.138154
-1.0,100,278.398834
-1.0,100,279.630767
-1.0,100,280.89778
1.0,87,281.205308
-1.0,100,282.538889
1.0,25,282.637352
-1.0,100,283.922299
1.0,52,284.106998
1.0,30,285.21525
1.0,70,285.462227
1.0,25,285.555114
1.0,83,286.76837
-1.0,100,288.004335
1.0,55,288.20494
1.0,81,289.465754
-1.0,100,290.751302
-1.0,100,291.11532
-1.0,100,292.394159
1.0,57,293.511111
1.0,44,293.667208
1.0,15,293.722511
-1.0,100,294.983149
1.0,91,296.315671
-1.0,100,296.676965
-1.0,100,298.034207
-1.0,100,299.255192
-1.0,100,300.524699
1.0,67,300.780901
-1.0,100,301.996201
1.0,71,303.158667
1.0,14,303.208911
-1.0,100,304.437725
1.0,41,304.581216
-1.0,100,305.87493
-1.0,100,306.223372
1.0,16,307.238792
1.0,53,307.436655
1.0,50,307.627234
1.0,8,307.669064
-1.0,100,308.935859
1.0,21,309.024915
1.0,33,310.056132
-1.0,100,310.407385
1.0,67,311.634604
1.0,56,311.854654
1.0,49,313.105242
1.0,20,313.172812
-1.0,100,314.459178
1.0,98,314.830183
1.0,85,316.059071
-1.0,100,317.409252
1.0,53,317.606502
1.0,39,318.7198
1.0,28,318.815989
-1.0,100,320.121871
1.0,38,320.252941
-1.0,100,321.544772
-1.0,100,321.892724
-1.0,100,323.170423
1.0,28,323.276379
1.0,100,324.65957
1.0,74,325.85445
1.0,65,326.084243
-1.0,100,327.393466
1.0,37,327.506346
1.0,40,328.606817
1.0,65,328.845308
1.0,46,329.975374
1.0,24,330.060372
-1.0,100,331.36568
1.0,42,331.506627
1.0,76,331.794698
-1.0,100,333.173679
1.0,35,334.423939
1.0,60,334.648727
-1.0,100,335.959485
1.0,26,336.06047
-1.0,100,337.445344
1.0,8,337.487063
1.0,21,337.569607
1.0,75,338.783593
-1.0,100,339.176932
-1.0,100,340.596192
-1.0,100,341.85854
-1.0,100,343.229818
-1.0,100,343.564551
1.0,16,344.485766
1.0,25,344.575047
1.0,71,344.829165
1.0,16,344.883266
1.0,8,345.811671
1.0,72,346.058129
1.0,25,346.144585
1.0,45,347.303206
1.0,46,347.472441
-1.0,100,348.735812
1.0,69,348.996116
1.0,11,349.035283
-1.0,100,350.31788
-1.0,100,351.81111
-1.0,100,353.080804
1.0,24,353.20376
-1.0,100,354.612827
-1.0,100,355.887999
-1.0,100,356.277846
1.0,79,357.516888
1.0,90,358.787934
1.0,72,359.064797
1.0,21,359.154884
1.0,56,360.265395
-1.0,100,361.521833
1.0,40,361.687226
1.0,94,362.937924
-1.0,100,363.313448
-1.0,100,364.628594
1.0,55,365.675722
-1.0,100,366.059526
1.0,48,367.157471
1.0,37,367.30546
1.0,49,367.49221
1.0,95,368.704643
1.0,86,369.877676
-1.0,100,371.211666
1.0,53,371.399417
1.0,27,371.501672
1.0,24,371.590865
1.0,94,372.807913
1.0,23,372.891778
1.0,10,372.934377
-1.0,100,374.399217
1.0,36,374.530733
1.0,22,375.567425
1.0,58,375.787726
1.0,69,376.981601
1.0,21,377.063914
1.0,38,377.207237
1.0,33,377.334395
1.0,20,378.430535
1.0,56,378.648826
1.0,59,378.878816
1.0,41,379.891237
1.0,16,379.944651
1.0,43,380.104608
-1.0,100,381.36671
1.0,59,381.571592
-1.0,100,382.901047
1.0,32,383.033641
-1.0,100,384.230878
1.0,94,385.619418
1.0,59,385.825861
1.0,33,386.872789
1.0,23,386.955576
-1.0,100,388.254206
-1.0,100,388.590173
1.0,23,389.617694
1.0,12,389.660348
1.0,85,389.953981
1.0,17,390.983658
1.0,25,391.079729
1.0,57,391.280184
1.0,20,391.359558
1.0,17,391.419873
1.0,28,392.430648
1.0,26,392.521568
1.0,13,392.563784
1.0,95,393.852608
1.0,61,394.0602
1.0,14,394.116127
1.0,93,395.522109
-1.0,100,396.851079
1.0,7,396.878196
1.0,18,396.950395
1.0,7,396.97962
-1.0,100,398.323969
-1.0,100,399.618718
1.0,29,399.733429
1.0,75,400.031171
-1.0,100,401.245472
1.0,32,401.369396
1.0,65,402.55824
1.0,16,402.621134
1.0,24,402.736241
1.0,57,403.910194
