#{"t_start": 1550432520.9493241, "env_id": null}
r,l,t
1.0,9,547.510641
1.0,28,547.624569
1.0,14,547.680892
-1.0,100,549.130549
1.0,16,549.187473
-1.0,100,550.78742
1.0,21,550.878749
-1.0,100,552.309695
1.0,58,552.552903
-1.0,100,554.014062
-1.0,100,555.435361
-1.0,100,556.857154
-1.0,100,558.231805
-1.0,100,558.600638
1.0,10,558.640721
1.0,33,559.809509
1.0,89,560.151831
1.0,21,560.245256
1.0,55,561.484382
1.0,90,562.84865
-1.0,100,563.233966
1.0,27,564.286686
-1.0,100,564.69755
1.0,45,565.846852
-1.0,100,567.30164
-1.0,100,567.68107
1.0,13,567.740557
-1.0,100,569.156981
-1.0,100,570.636639
-1.0,100,572.079412
-1.0,100,573.396157
-1.0,100,573.799154
-1.0,100,575.200262
-1.0,100,576.631293
-1.0,100,578.016372
-1.0,100,578.39957
1.0,14,579.404107
-1.0,100,579.809387
-1.0,100,581.107694
-1.0,100,582.461553
1.0,12,582.506878
1.0,66,582.772085
-1.0,100,584.127761
-1.0,100,585.522476
-1.0,100,586.817839
1.0,72,587.109114
-1.0,100,588.521432
-1.0,100,589.859781
-1.0,100,591.271808
-1.0,100,592.673106
1.0,58,592.927167
1.0,12,592.978288
-1.0,100,594.350791
-1.0,100,595.876622
-1.0,100,596.280456
1.0,63,597.479969
-1.0,100,598.95204
-1.0,100,599.367043
1.0,21,600.383785
-1.0,100,600.801484
-1.0,100,602.148266
1.0,45,603.260778
-1.0,100,603.674139
1.0,23,604.745524
1.0,48,604.955804
1.0,80,606.351398
-1.0,100,606.808505
-1.0,100,608.179919
1.0,37,608.351751
-1.0,100,609.822669
-1.0,100,611.311477
-1.0,100,612.647861
1.0,40,612.818606
-1.0,100,614.185634
1.0,57,614.421493
-1.0,100,615.844655
-1.0,100,617.135358
-1.0,100,618.570609
-1.0,100,619.009835
-1.0,100,620.397107
-1.0,100,621.787676
-1.0,100,623.134991
1.0,20,623.213213
1.0,14,623.276156
-1.0,100,624.717267
1.0,14,624.775396
-1.0,100,626.212824
-1.0,100,626.60786
-1.0,100,627.93337
-1.0,100,629.461974
1.0,45,629.628023
1.0,58,630.940384
1.0,31,631.071431
-1.0,100,632.506124
-1.0,100,633.941178
-1.0,100,634.326063
1.0,46,635.537045
1.0,74,635.811217
-1.0,100,637.272396
-1.0,100,638.587466
-1.0,100,639.996154
-1.0,100,640.394976
-1.0,100,641.794707
-1.0,100,643.218937
1.0,10,643.260998
-1.0,100,644.589632
-1.0,100,646.005647
-1.0,100,646.441064
-1.0,100,647.793411
1.0,17,647.859615
1.0,59,649.171227
1.0,16,649.235599
-1.0,100,650.612875
-1.0,100,651.003834
1.0,15,652.320976
-1.0,100,652.709625
-1.0,100,654.075424
-1.0,100,655.466543
-1.0,100,656.83758
-1.0,100,658.215175
-1.0,100,658.615893
-1.0,100,660.053546
1.0,79,661.363305
-1.0,100,661.777066
1.0,43,662.913586
-1.0,100,664.336131
-1.0,100,664.747235
-1.0,100,666.189
1.0,50,667.606111
-1.0,100,667.999768
-1.0,100,669.441272
1.0,12,669.487605
1.0,87,670.999074
-1.0,100,672.38238
-1.0,100,672.799875
-1.0,100,674.202983
-1.0,100,675.647071
-1.0,100,677.011195
-1.0,100,678.376591
-1.0,100,678.830639
-1.0,100,680.270679
-1.0,100,681.581382
1.0,85,682.934278
-1.0,100,683.361171
1.0,89,684.788953
-1.0,100,686.183926
1.0,84,686.536095
-1.0,100,688.031678
-1.0,100,689.36593
-1.0,100,690.827183
-1.0,100,692.260605
-1.0,100,692.67841
-1.0,100,694.182401
-1.0,100,695.538471
1.0,20,695.618793
-1.0,100,696.959853
-1.0,100,698.473782
-1.0,100,698.887802
-1.0,100,700.348758
-1.0,100,701.645488
-1.0,100,703.072442
-1.0,100,704.334308
-1.0,100,704.736732
-1.0,100,706.205462
-1.0,100,707.545854
1.0,27,707.666095
-1.0,100,709.046114
-1.0,100,710.43364
-1.0,100,710.889291
1.0,98,712.309273
-1.0,100,713.823183
-1.0,100,715.197358
1.0,84,715.517532
-1.0,100,716.895396
1.0,54,718.092242
-1.0,100,718.52756
-1.0,100,719.934818
-1.0,100,721.345083
1.0,57,721.569484
-1.0,100,723.076988
-1.0,100,724.506577
1.0,97,725.887044
-1.0,100,727.237638
1.0,55,727.474275
-1.0,100,728.896004
1.0,34,729.025026
-1.0,100,730.415322
1.0,86,730.754083
1.0,7,731.763323
1.0,63,732.028481
-1.0,100,733.573559
-1.0,100,734.925685
1.0,20,735.019043
1.0,72,735.314025
1.0,22,735.405239
-1.0,100,736.778057
-1.0,100,738.136808
1.0,90,739.429834
1.0,15,739.498878
-1.0,100,740.84027
1.0,51,741.055829
-1.0,100,742.376626
-1.0,100,743.916015
1.0,15,743.995491
-1.0,100,745.427806
-1.0,100,745.835373
-1.0,100,747.306601
-1.0,100,748.751445
1.0,55,749.010752
-1.0,100,750.374632
-1.0,100,751.754328
1.0,24,751.854305
1.0,83,753.157349
-1.0,100,753.575284
1.0,14,754.543873
1.0,96,754.961142
1.0,86,756.359205
-1.0,100,757.804173
-1.0,100,759.222999
-1.0,100,759.634735
-1.0,100,761.142491
-1.0,100,762.484598
-1.0,100,763.998019
-1.0,100,764.407857
-1.0,100,765.741336
-1.0,100,767.155081
-1.0,100,768.549155
1.0,8,768.579061
-1.0,100,770.064967
-1.0,100,770.455231
1.0,9,771.511556
-1.0,100,771.917941
1.0,54,773.072877
-1.0,100,773.471364
-1.0,100,774.924182
-1.0,100,776.281535
1.0,74,777.545588
-1.0,100,777.967996
-1.0,100,779.42666
-1.0,100,780.818857
1.0,87,782.174632
-1.0,100,782.57216
1.0,22,783.663369
-1.0,100,784.070083
-1.0,100,785.472232
-1.0,100,786.872711
-1.0,100,788.367454
-1.0,100,789.834835
1.0,73,790.107428
-1.0,100,791.448428
1.0,81,792.741186
1.0,14,792.792162
-1.0,100,793.191835
-1.0,100,794.52698
-1.0,100,795.877381
-1.0,100,797.203566
-1.0,100,798.520991
-1.0,100,798.934216
1.0,17,798.989206
-1.0,100,800.331493
-1.0,100,801.751632
-1.0,100,803.124769
-1.0,100,804.484302
-1.0,100,804.898611
-1.0,100,806.289154
1.0,59,807.462369
-1.0,100,807.87246
-1.0,100,809.23636
-1.0,100,810.589279
-1.0,100,812.072112
-1.0,100,812.47884
-1.0,100,813.815515
1.0,12,813.864814
1.0,24,814.906533
-1.0,100,815.30815
1.0,22,816.516873
1.0,59,816.754762
-1.0,100,818.191905
1.0,10,818.227655
-1.0,100,819.621466
1.0,8,819.652549
-1.0,100,820.055144
-1.0,100,821.457109
-1.0,100,822.930476
-1.0,100,824.351196
1.0,91,825.676822
-1.0,100,826.087139
-1.0,100,827.495609
-1.0,100,828.848919
1.0,60,829.114412
-1.0,100,830.518588
-1.0,100,831.929061
1.0,83,833.280772
1.0,40,833.441639
1.0,39,833.595559
1.0,99,834.924502
-1.0,100,836.308494
-1.0,100,836.682001
-1.0,100,838.037591
-1.0,100,839.540135
1.0,88,840.921557
1.0,12,840.970597
-1.0,100,842.488113
-1.0,100,842.910403
1.0,25,843.937621
-1.0,100,844.325281
-1.0,100,845.644292
1.0,71,847.012727
-1.0,100,847.42369
-1.0,100,848.825262
-1.0,100,850.207315
-1.0,100,851.658109
-1.0,100,853.028072
-1.0,100,853.458722
1.0,30,854.617161
1.0,63,854.922261
-1.0,100,856.328233
-1.0,100,857.780263
1.0,28,857.882693
-1.0,100,859.32769
-1.0,100,859.714018
-1.0,100,861.074189
1.0,20,861.159355
-1.0,100,862.722773
-1.0,100,864.084841
1.0,27,864.192806
-1.0,100,865.541625
1.0,17,865.599967
-1.0,100,867.171706
-1.0,100,868.684777
-1.0,100,869.100929
1.0,14,870.110929
1.0,16,870.180758
-1.0,100,870.57306
-1.0,100,871.925018
-1.0,100,873.29237
-1.0,100,874.739795
-1.0,100,876.125765
-1.0,100,876.505966
-1.0,100,877.818801
1.0,29,877.93976
-1.0,100,879.39863
1.0,38,879.545997
-1.0,100,880.975962
-1.0,100,882.323882
-1.0,100,883.703653
-1.0,100,885.060983
-1.0,100,885.424681
-1.0,100,886.851764
-1.0,100,888.237476
-1.0,100,889.644528
1.0,36,889.776403
1.0,38,889.918618
-1.0,100,891.383056
-1.0,100,892.815014
-1.0,100,894.189183
-1.0,100,894.597977
-1.0,100,895.966279
-1.0,100,897.31656
-1.0,100,898.638447
1.0,69,898.918929
-1.0,100,900.339104
1.0,42,900.503366
-1.0,100,901.882236
1.0,4,901.90203
-1.0,100,903.286926
1.0,18,903.359936
1.0,80,904.60781
-1.0,100,906.095693
1.0,88,906.41903
1.0,21,906.494545
1.0,70,907.725062
-1.0,100,909.171912
-1.0,100,909.561315
-1.0,100,911.028675
1.0,93,912.379766
1.0,81,913.703035
-1.0,100,914.086271
-1.0,100,915.488291
-1.0,100,916.915561
1.0,16,916.981248
1.0,89,918.271134
-1.0,100,919.613031
-1.0,100,920.019258
1.0,76,921.343589
-1.0,100,922.752482
1.0,15,922.815364
-1.0,100,924.250731
-1.0,100,924.603276
-1.0,100,926.032727
-1.0,100,927.478591
-1.0,100,928.842067
-1.0,100,930.244188
-1.0,100,930.629297
1.0,44,931.728219
-1.0,100,932.120639
-1.0,100,933.536773
-1.0,100,934.958887
-1.0,100,936.296413
1.0,78,936.604241
1.0,95,937.994162
1.0,61,939.17822
1.0,94,939.544579
-1.0,100,940.980061
-1.0,100,942.439586
1.0,36,942.568331
-1.0,100,944.017619
1.0,85,945.275396
1.0,99,945.676621
1.0,25,946.829702
-1.0,100,947.222877
-1.0,100,948.607585
-1.0,100,950.035719
-1.0,100,951.444237
-1.0,100,952.825645
1.0,13,952.886408
-1.0,100,953.278551
-1.0,100,954.695985
1.0,16,954.759085
-1.0,100,956.221064
-1.0,100,957.572683
-1.0,100,958.942492
1.0,40,959.097481
1.0,7,959.127648
1.0,32,959.264624
-1.0,100,960.599351
1.0,85,962.117316
1.0,24,962.209813
1.0,61,962.424085
1.0,58,963.620285
-1.0,100,965.066334
-1.0,100,965.473553
-1.0,100,966.857848
1.0,50,968.104921
-1.0,100,968.499001
1.0,66,969.647088
-1.0,100,971.01156
-1.0,100,971.431142
1.0,54,972.772988
-1.0,100,974.126581
1.0,59,974.365373
-1.0,100,975.802363
1.0,38,975.960821
-1.0,100,977.267115
-1.0,100,978.71929
1.0,6,978.746598
1.0,62,979.002386
-1.0,100,980.376245
-1.0,100,981.764606
1.0,52,981.960028
-1.0,100,983.342262
-1.0,100,984.66718
-1.0,100,986.082172
-1.0,100,986.482566
-1.0,100,987.92047
-1.0,100,989.20944
-1.0,100,990.618412
1.0,84,990.925203
-1.0,100,992.353731
-1.0,100,993.793885
-1.0,100,995.228697
-1.0,100,995.648553
-1.0,100,997.156032
1.0,68,998.333213
-1.0,100,999.741086
-1.0,100,1000.135525
-1.0,100,1001.529313
1.0,89,1002.84242
-1.0,100,1004.176147
1.0,50,1004.358689
-1.0,100,1005.695571
-1.0,100,1006.984135
-1.0,100,1007.409973
-1.0,100,1008.754899
1.0,21,1008.836931
1.0,35,1009.91347
1.0,14,1009.964029
1.0,19,1010.03322
-1.0,100,1011.33987
-1.0,100,1011.713836
1.0,36,1012.79142
-1.0,100,1013.173759
-1.0,100,1014.588874
-1.0,100,1015.9789
-1.0,100,1017.366334
-1.0,100,1018.811373
-1.0,100,1019.178884
1.0,21,1020.227732
-1.0,100,1020.607571
1.0,39,1021.789582
-1.0,100,1022.184025
-1.0,100,1023.585877
-1.0,100,1024.970992
-1.0,100,1026.31257
-1.0,100,1026.670082
-1.0,100,1028.07021
-1.0,100,1029.420039
-1.0,100,1030.74759
1.0,74,1031.038713
-1.0,100,1032.450966
1.0,26,1032.567636
1.0,89,1033.871619
-1.0,100,1035.311819
1.0,61,1035.56162
-1.0,100,1036.898655
1.0,65,1038.122796
-1.0,100,1038.51312
-1.0,100,1039.886024
-1.0,100,1041.204817
-1.0,100,1042.738104
-1.0,100,1044.12115
-1.0,100,1044.525279
-1.0,100,1045.927209
-1.0,100,1047.433585
-1.0,100,1048.851674
-1.0,100,1049.240106
-1.0,100,1050.596161
