#{"env_id": null, "t_start": 1550434895.1811538}
r,l,t
1.0,94,122.333358
-1.0,100,123.689216
1.0,27,123.79805
-1.0,100,125.217558
1.0,80,126.464263
-1.0,100,126.902938
-1.0,100,128.410502
-1.0,100,129.785007
1.0,36,129.937563
1.0,64,131.148981
-1.0,100,131.566819
1.0,44,132.798675
-1.0,100,134.180542
-1.0,100,134.608985
-1.0,100,136.036968
-1.0,100,137.463007
1.0,79,138.777265
-1.0,100,139.204629
-1.0,100,140.618337
-1.0,100,141.9905
-1.0,100,143.474132
-1.0,100,143.909818
-1.0,100,145.274076
-1.0,100,146.694177
1.0,53,146.924847
-1.0,100,148.391432
1.0,32,148.53246
-1.0,100,149.860343
-1.0,100,151.338164
-1.0,100,152.779825
-1.0,100,154.139505
1.0,36,154.302922
-1.0,100,155.677672
1.0,73,155.99508
-1.0,100,157.442847
-1.0,100,158.894592
-1.0,100,160.317538
-1.0,100,160.74734
1.0,19,160.833741
-1.0,100,162.180688
-1.0,100,163.54786
-1.0,100,164.913651
-1.0,100,166.296963
1.0,4,166.314163
1.0,54,166.534352
1.0,38,166.70115
1.0,22,167.814799
-1.0,100,168.237007
-1.0,100,169.740169
1.0,8,169.775446
-1.0,100,171.120855
-1.0,100,172.458994
-1.0,100,172.862158
-1.0,100,174.275547
1.0,54,175.635158
-1.0,100,176.234598
-1.0,100,177.856787
-1.0,100,179.326267
-1.0,100,180.664325
1.0,29,180.778171
-1.0,100,182.220095
-1.0,100,183.709615
-1.0,100,184.115271
-1.0,100,185.547347
1.0,24,185.649919
-1.0,100,186.992664
-1.0,100,188.377229
-1.0,100,189.849036
-1.0,100,190.256676
1.0,87,191.679744
-1.0,100,193.094414
-1.0,100,194.530549
-1.0,100,195.987968
1.0,40,196.169019
1.0,54,196.418445
-1.0,100,197.819453
-1.0,100,199.324743
-1.0,100,200.708644
-1.0,100,201.138483
-1.0,100,202.518684
-1.0,100,203.939767
-1.0,100,205.420295
1.0,37,205.586902
1.0,70,206.971561
-1.0,100,207.390418
-1.0,100,208.829033
1.0,14,208.889557
-1.0,100,210.301465
1.0,8,210.343534
-1.0,100,211.803943
1.0,91,213.230769
-1.0,100,213.661819
-1.0,100,215.16247
1.0,50,216.309746
-1.0,100,216.744882
1.0,7,216.777471
-1.0,100,218.245932
-1.0,100,219.627524
-1.0,100,221.106199
-1.0,100,221.55269
-1.0,100,222.954798
1.0,70,224.18297
-1.0,100,225.709281
1.0,58,225.963649
1.0,56,226.21742
-1.0,100,227.609451
-1.0,100,229.143083
-1.0,100,230.602585
-1.0,100,231.959423
-1.0,100,232.381306
-1.0,100,233.848361
-1.0,100,235.24929
-1.0,100,236.654195
1.0,91,237.040115
1.0,60,238.423633
-1.0,100,239.810778
-1.0,100,240.226007
-1.0,100,241.676681
-1.0,100,243.049034
-1.0,100,244.507517
-1.0,100,245.909492
-1.0,100,246.330959
1.0,78,247.657977
-1.0,100,249.049204
-1.0,100,250.53985
-1.0,100,250.977641
-1.0,100,252.493622
-1.0,100,253.942719
-1.0,100,255.311368
1.0,15,255.383945
1.0,13,255.439255
-1.0,100,256.883699
-1.0,100,257.323844
-1.0,100,258.699776
-1.0,100,260.068146
-1.0,100,261.4637
1.0,20,261.550714
1.0,100,262.984771
-1.0,100,264.368732
1.0,49,264.565135
1.0,77,264.874126
1.0,26,265.967862
1.0,90,266.344017
1.0,31,267.638567
-1.0,100,268.053902
1.0,60,269.35118
1.0,90,270.674344
-1.0,100,271.090911
-1.0,100,272.54058
-1.0,100,273.980019
-1.0,100,275.41708
1.0,93,275.819872
-1.0,100,277.30716
-1.0,100,278.776809
-1.0,100,280.248247
-1.0,100,281.609372
-1.0,100,282.03851
-1.0,100,283.39328
-1.0,100,284.783656
1.0,4,284.802325
-1.0,100,286.275131
-1.0,100,287.737521
-1.0,100,288.166832
-1.0,100,289.590955
1.0,7,289.622061
-1.0,100,291.00912
1.0,59,291.268631
-1.0,100,292.680541
-1.0,100,294.06178
1.0,77,295.360147
1.0,34,295.507966
-1.0,100,296.838602
-1.0,100,297.25579
1.0,50,298.454815
-1.0,100,299.900684
-1.0,100,300.3375
-1.0,100,301.782169
1.0,19,301.86369
-1.0,100,303.33429
-1.0,100,304.74641
-1.0,100,306.234608
-1.0,100,306.668375
-1.0,100,308.127172
1.0,98,309.522927
1.0,15,309.586411
1.0,14,309.652815
-1.0,100,311.244822
-1.0,100,312.669714
1.0,15,312.736048
-1.0,100,314.151956
-1.0,100,314.591554
1.0,81,315.925282
-1.0,100,317.300557
-1.0,100,318.771922
-1.0,100,319.203113
-1.0,100,320.525184
1.0,25,320.633336
1.0,39,321.749452
-1.0,100,322.163431
-1.0,100,323.617079
-1.0,100,325.047968
1.0,61,325.318685
-1.0,100,326.779885
1.0,21,326.871854
1.0,18,328.006695
-1.0,100,328.418507
1.0,30,329.566015
-1.0,100,329.983924
-1.0,100,331.40991
-1.0,100,332.884022
1.0,86,334.218299
-1.0,100,334.615637
-1.0,100,336.049018
-1.0,100,337.415354
-1.0,100,338.807434
-1.0,100,339.227126
1.0,86,340.58937
-1.0,100,341.970145
-1.0,100,343.328022
-1.0,100,343.735104
-1.0,100,345.172386
-1.0,100,346.519627
-1.0,100,347.913436
-1.0,100,349.366881
-1.0,100,349.779764
1.0,13,350.799547
-1.0,100,351.216746
-1.0,100,352.605557
-1.0,100,353.952588
-1.0,100,355.264949
-1.0,100,355.68332
-1.0,100,357.106512
-1.0,100,358.520695
-1.0,100,360.124267
-1.0,100,361.540821
-1.0,100,361.949416
-1.0,100,363.387631
1.0,52,364.631601
-1.0,100,365.0518
-1.0,100,366.493288
-1.0,100,367.894546
1.0,82,368.227252
-1.0,100,369.690824
-1.0,100,371.045922
-1.0,100,372.473819
-1.0,100,373.84997
-1.0,100,374.259301
1.0,6,374.285304
-1.0,100,375.623197
-1.0,100,377.074505
-1.0,100,378.545691
-1.0,100,379.971109
1.0,44,380.154704
-1.0,100,381.602566
-1.0,100,382.013486
-1.0,100,383.506106
-1.0,100,384.891533
-1.0,100,386.298343
1.0,7,386.326323
1.0,9,386.36691
-1.0,100,387.881277
-1.0,100,389.273046
-1.0,100,389.669256
-1.0,100,391.04305
-1.0,100,392.560476
-1.0,100,394.043382
-1.0,100,394.447865
-1.0,100,395.826224
-1.0,100,397.186345
1.0,15,397.247118
1.0,74,398.52905
1.0,23,398.630712
-1.0,100,400.001888
1.0,77,400.318006
-1.0,100,401.646411
-1.0,100,403.069356
-1.0,100,404.369898
-1.0,100,404.773296
-1.0,100,406.166477
-1.0,100,407.646992
1.0,11,407.690363
-1.0,100,409.088075
1.0,61,409.326925
-1.0,100,410.781341
-1.0,100,412.165191
-1.0,100,413.630031
-1.0,100,414.036247
-1.0,100,415.475471
-1.0,100,416.886371
1.0,72,418.14484
1.0,22,418.2496
-1.0,100,418.669461
-1.0,100,420.038168
-1.0,100,421.571789
-1.0,100,423.042909
-1.0,100,424.413346
-1.0,100,424.824465
-1.0,100,426.183981
-1.0,100,427.5835
-1.0,100,428.956985
-1.0,100,429.357191
-1.0,100,430.735194
-1.0,100,432.141061
-1.0,100,433.703336
1.0,12,433.748826
-1.0,100,435.160245
-1.0,100,435.567937
-1.0,100,437.04408
-1.0,100,438.527369
-1.0,100,439.998443
-1.0,100,441.366831
1.0,23,441.469296
-1.0,100,442.890332
1.0,28,443.007768
1.0,20,443.086867
-1.0,100,444.463272
-1.0,100,445.835858
-1.0,100,446.245128
-1.0,100,447.684256
-1.0,100,449.166274
-1.0,100,450.620497
-1.0,100,451.033776
-1.0,100,452.577889
-1.0,100,453.953021
-1.0,100,455.287945
-1.0,100,456.791152
-1.0,100,457.218461
1.0,13,457.27433
-1.0,100,458.660883
-1.0,100,460.086513
-1.0,100,461.565461
-1.0,100,462.941204
-1.0,100,463.387199
-1.0,100,464.777317
1.0,50,465.924299
-1.0,100,466.341484
-1.0,100,467.795936
-1.0,100,469.261392
-1.0,100,470.687508
1.0,10,470.730077
-1.0,100,471.155629
-1.0,100,472.551327
1.0,9,472.595163
-1.0,100,474.070197
-1.0,100,475.480067
-1.0,100,476.940911
-1.0,100,477.360287
-1.0,100,478.747993
1.0,90,480.161921
1.0,82,481.587653
-1.0,100,481.99755
-1.0,100,483.446918
-1.0,100,484.845868
-1.0,100,486.236119
1.0,37,486.391022
-1.0,100,487.791991
-1.0,100,489.247416
-1.0,100,489.6929
-1.0,100,491.153687
-1.0,100,492.576471
-1.0,100,493.907067
1.0,47,494.110457
-1.0,100,495.530908
-1.0,100,496.943595
-1.0,100,497.372748
-1.0,100,498.745594
1.0,33,498.885971
-1.0,100,500.319234
-1.0,100,501.693307
-1.0,100,503.041352
-1.0,100,504.40195
-1.0,100,504.827507
-1.0,100,506.356717
-1.0,100,507.788957
-1.0,100,509.17334
-1.0,100,509.575873
-1.0,100,511.052915
-1.0,100,512.585298
-1.0,100,514.134029
-1.0,100,515.599416
-1.0,100,516.014047
-1.0,100,517.471229
-1.0,100,518.878961
-1.0,100,520.394194
-1.0,100,521.896203
-1.0,100,522.310892
1.0,80,523.669115
-1.0,100,525.189247
-1.0,100,525.607763
-1.0,100,526.970831
-1.0,100,528.346908
-1.0,100,529.767678
-1.0,100,531.204754
-1.0,100,531.63509
-1.0,100,533.120034
-1.0,100,534.601261
1.0,18,534.677759
-1.0,100,536.05103
1.0,9,536.090111
-1.0,100,537.576182
-1.0,100,539.017064
1.0,14,539.082299
1.0,96,539.486991
1.0,35,540.596407
-1.0,100,541.028287
-1.0,100,542.435167
-1.0,100,543.826674
-1.0,100,545.339005
-1.0,100,546.741636
-1.0,100,547.183402
-1.0,100,548.553094
-1.0,100,550.06811
-1.0,100,551.44851
-1.0,100,551.875549
-1.0,100,553.386609
-1.0,100,554.773938
-1.0,100,556.151335
-1.0,100,557.555017
-1.0,100,557.98405
-1.0,100,559.427591
-1.0,100,560.926157
-1.0,100,562.330707
-1.0,100,562.749308
1.0,98,564.170873
-1.0,100,565.622604
-1.0,100,566.991431
-1.0,100,568.433483
-1.0,100,568.838085
1.0,92,570.24426
-1.0,100,571.598673
-1.0,100,573.143095
-1.0,100,573.540297
-1.0,100,574.890968
1.0,22,574.987446
-1.0,100,576.442195
-1.0,100,577.843393
-1.0,100,579.167083
-1.0,100,580.556741
1.0,70,580.84499
-1.0,100,582.234044
-1.0,100,583.662332
-1.0,100,584.067163
-1.0,100,585.444169
1.0,13,585.495337
1.0,88,586.840868
-1.0,100,588.216038
-1.0,100,589.609021
-1.0,100,590.035177
-1.0,100,591.530658
-1.0,100,592.879396
-1.0,100,594.245959
-1.0,100,594.675071
1.0,44,595.914647
-1.0,100,597.285888
-1.0,100,597.705587
1.0,54,599.001655
-1.0,100,600.33944
-1.0,100,600.745329
-1.0,100,602.190097
-1.0,100,603.668698
-1.0,100,605.12046
1.0,71,605.411767
-1.0,100,606.820256
-1.0,100,608.239404
-1.0,100,609.643251
-1.0,100,610.080208
1.0,50,611.296666
-1.0,100,612.717393
1.0,54,612.947426
1.0,13,613.005
-1.0,100,614.398552
-1.0,100,615.879749
-1.0,100,616.278435
-1.0,100,617.632913
1.0,33,617.762434
-1.0,100,619.11971
-1.0,100,620.557209
1.0,96,621.985368
1.0,22,622.085096
-1.0,100,623.475349
-1.0,100,623.91271
-1.0,100,625.233101
-1.0,100,626.623679
1.0,91,627.978287
1.0,77,628.286591
-1.0,100,629.70356
-1.0,100,631.080817
-1.0,100,632.4787
1.0,66,632.758727
-1.0,100,634.177415
-1.0,100,635.549786
-1.0,100,636.893253
1.0,14,636.956396
-1.0,100,637.382011
-1.0,100,638.899341
-1.0,100,640.207275
-1.0,100,641.728626
-1.0,100,643.141531
-1.0,100,643.556366
-1.0,100,644.972067
1.0,82,646.367598
1.0,50,646.583482
-1.0,100,648.149119
-1.0,100,649.609513
-1.0,100,650.995336
1.0,95,651.395948
1.0,98,652.812578
-1.0,100,654.273755
1.0,14,654.329354
1.0,10,654.372216
1.0,10,654.418126
1.0,73,655.797295
-1.0,100,656.225617
-1.0,100,657.663418
-1.0,100,658.976626
-1.0,100,660.541524
1.0,67,660.816212
1.0,100,662.30342
-1.0,100,663.666361
-1.0,100,665.085991
-1.0,100,665.505394
-1.0,100,666.893646
-1.0,100,668.353169
-1.0,100,669.796514
-1.0,100,671.262136
-1.0,100,671.694184
-1.0,100,673.110897
-1.0,100,674.467695
1.0,82,675.771094
1.0,69,676.048981
1.0,61,677.261277
-1.0,100,677.683068
-1.0,100,679.108896
-1.0,100,680.514561
-1.0,100,681.876804
1.0,45,682.061911
-1.0,100,683.602178
-1.0,100,685.060124
-1.0,100,685.471641
-1.0,100,686.913707
-1.0,100,688.32056
1.0,8,688.358582
-1.0,100,689.744138
-1.0,100,691.204344
-1.0,100,691.638881
-1.0,100,693.146315
1.0,51,694.292667
-1.0,100,694.72456
-1.0,100,696.123912
-1.0,100,697.486844
-1.0,100,698.947247
1.0,8,698.980674
1.0,40,699.152395
-1.0,100,700.682942
1.0,66,700.959013
1.0,44,702.100476
-1.0,100,702.50192
-1.0,100,703.860402
-1.0,100,705.301841
1.0,57,705.536318
1.0,26,706.65093
-1.0,100,707.083728
1.0,13,708.129646
-1.0,100,708.554982
-1.0,100,709.948917
-1.0,100,711.31039
1.0,27,711.426796
-1.0,100,712.834163
-1.0,100,714.335375
-1.0,100,714.762429
-1.0,100,716.177726
-1.0,100,717.574774
-1.0,100,718.992688
-1.0,100,720.303864
1.0,81,720.648952
-1.0,100,722.056247
1.0,57,722.314402
-1.0,100,723.814567
1.0,82,725.171086
-1.0,100,726.719111
-1.0,100,727.138536
-1.0,100,728.521618
-1.0,100,729.962959
1.0,59,730.193066
1.0,55,731.431343
1.0,31,731.54895
1.0,44,731.730495
-1.0,100,733.067704
-1.0,100,734.449916
-1.0,100,735.878708
-1.0,100,737.278611
-1.0,100,737.699413
1.0,47,738.883406
-1.0,100,739.272628
-1.0,100,740.620656
-1.0,100,742.033125
-1.0,100,743.486932
-1.0,100,744.926521
-1.0,100,745.358947
-1.0,100,746.755228
-1.0,100,748.192898
-1.0,100,749.694251
-1.0,100,751.109668
1.0,30,751.221264
1.0,10,751.259894
-1.0,100,752.650502
-1.0,100,753.071483
-1.0,100,754.49046
-1.0,100,755.942129
-1.0,100,757.301905
1.0,95,757.690059
-1.0,100,759.03925
-1.0,100,760.43553
-1.0,100,761.87027
-1.0,100,763.23118
1.0,76,763.541874
1.0,37,763.696331
-1.0,100,765.138597
-1.0,100,766.645553
-1.0,100,768.129459
-1.0,100,769.550772
-1.0,100,769.971916
-1.0,100,771.33635
-1.0,100,772.847567
-1.0,100,774.227436
-1.0,100,775.556151
-1.0,100,775.958578
-1.0,100,777.471646
-1.0,100,778.85991
-1.0,100,780.326332
-1.0,100,780.74755
1.0,30,781.849745
-1.0,100,782.281537
-1.0,100,783.769233
-1.0,100,785.234715
-1.0,100,786.583562
-1.0,100,787.959965
-1.0,100,788.36244
-1.0,100,789.761693
-1.0,100,791.090326
-1.0,100,792.565652
-1.0,100,792.984235
-1.0,100,794.331235
1.0,43,795.511647
-1.0,100,795.929041
1.0,18,796.943356
-1.0,100,797.33148
1.0,36,798.486779
1.0,10,798.525785
-1.0,100,798.938209
-1.0,100,800.361586
-1.0,100,801.773779
-1.0,100,803.188529
-1.0,100,804.678162
-1.0,100,805.095171
-1.0,100,806.436687
-1.0,100,807.846308
-1.0,100,809.200226
-1.0,100,809.634825
-1.0,100,811.086611
-1.0,100,812.526846
-1.0,100,813.904979
-1.0,100,815.376203
1.0,85,815.723656
-1.0,100,817.172577
-1.0,100,818.583092
-1.0,100,819.941829
1.0,26,820.055537
-1.0,100,821.458693
-1.0,100,821.866746
-1.0,100,823.319704
-1.0,100,824.828229
-1.0,100,826.22336
-1.0,100,826.654042
-1.0,100,828.08123
-1.0,100,829.47193
-1.0,100,830.853863
-1.0,100,832.253675
-1.0,100,832.682434
1.0,71,833.917947
-1.0,100,835.444559
-1.0,100,836.877343
-1.0,100,837.306165
1.0,41,838.425744
-1.0,100,838.841146
-1.0,100,840.200109
1.0,59,841.401788
-1.0,100,841.818643
-1.0,100,843.192608
-1.0,100,844.571038
-1.0,100,845.995501
-1.0,100,847.353865
-1.0,100,847.77175
1.0,90,849.129268
-1.0,100,850.538267
-1.0,100,851.921996
-1.0,100,852.375514
1.0,33,853.566992
-1.0,100,853.991754
-1.0,100,855.344996
-1.0,100,856.750026
-1.0,100,858.148742
-1.0,100,859.508302
-1.0,100,859.921921
-1.0,100,861.320698
-1.0,100,862.689683
-1.0,100,864.064208
1.0,94,864.429168
-1.0,100,865.793293
1.0,72,867.112098
1.0,7,867.144882
-1.0,100,868.551693
-1.0,100,868.968923
-1.0,100,870.300733
-1.0,100,871.684273
-1.0,100,873.110495
-1.0,100,873.521519
-1.0,100,874.916003
-1.0,100,876.269107
-1.0,100,877.60334
-1.0,100,878.973882
-1.0,100,879.376992
1.0,53,880.638515
-1.0,100,882.001227
-1.0,100,882.388371
-1.0,100,883.914576
1.0,10,883.959779
-1.0,100,885.358684
-1.0,100,886.831474
1.0,76,887.150074
-1.0,100,888.518044
-1.0,100,889.926533
1.0,78,891.217703
1.0,41,891.391199
-1.0,100,892.817277
-1.0,100,893.231665
-1.0,100,894.639237
1.0,90,895.925597
-1.0,100,897.367806
-1.0,100,897.778758
-1.0,100,899.171542
-1.0,100,900.531635
1.0,37,900.675979
1.0,58,901.925962
-1.0,100,903.318291
-1.0,100,903.721175
-1.0,100,905.077105
-1.0,100,906.570879
-1.0,100,907.970916
-1.0,100,908.347671
-1.0,100,909.698408
-1.0,100,911.054797
-1.0,100,912.500861
-1.0,100,913.846718
-1.0,100,914.258934
-1.0,100,915.626225
-1.0,100,917.021418
-1.0,100,918.382337
-1.0,100,918.792277
-1.0,100,920.217653
-1.0,100,921.703679
-1.0,100,923.023243
-1.0,100,924.427942
-1.0,100,924.849364
-1.0,100,926.228914
-1.0,100,927.596165
-1.0,100,928.969448
-1.0,100,930.420126
1.0,83,930.766234
-1.0,100,932.216074
-1.0,100,933.585101
-1.0,100,935.009436
-1.0,100,935.41525
1.0,16,935.485027
-1.0,100,936.931382
-1.0,100,938.446888
-1.0,100,939.819909
-1.0,100,941.173289
-1.0,100,941.561269
-1.0,100,942.944034
-1.0,100,944.296671
-1.0,100,945.787583
-1.0,100,946.181307
-1.0,100,947.622649
-1.0,100,949.093524
-1.0,100,950.518083
-1.0,100,951.897591
1.0,93,952.273532
-1.0,100,953.639204
-1.0,100,955.042405
-1.0,100,956.428994
-1.0,100,956.84305
-1.0,100,958.289217
1.0,61,959.539719
1.0,88,959.91474
-1.0,100,961.241814
-1.0,100,962.709978
1.0,60,962.960021
1.0,39,964.083596
1.0,61,964.319206
-1.0,100,965.695381
-1.0,100,967.108642
1.0,80,967.42753
-1.0,100,968.758121
-1.0,100,970.142243
-1.0,100,971.533728
-1.0,100,972.962013
-1.0,100,973.383375
-1.0,100,974.731729
1.0,29,974.84761
-1.0,100,976.204078
-1.0,100,977.606038
-1.0,100,979.001761
-1.0,100,979.40771
-1.0,100,980.93904
-1.0,100,982.320836
-1.0,100,983.707407
-1.0,100,985.146557
1.0,40,985.307904
-1.0,100,986.772833
-1.0,100,987.175591
-1.0,100,988.641192
-1.0,100,990.043553
-1.0,100,991.435982
-1.0,100,992.873072
-1.0,100,993.281774
-1.0,100,994.69779
-1.0,100,996.155038
1.0,98,997.552399
-1.0,100,997.955012
-1.0,100,999.354449
-1.0,100,1000.807219
-1.0,100,1002.134189
-1.0,100,1003.470648
-1.0,100,1003.848589
-1.0,100,1005.245199
-1.0,100,1006.685755
1.0,6,1006.712492
-1.0,100,1008.153297
-1.0,100,1009.502525
-1.0,100,1009.928548
1.0,87,1011.349827
-1.0,100,1012.765774
-1.0,100,1014.233658
-1.0,100,1014.666907
-1.0,100,1016.033037
-1.0,100,1017.357181
1.0,90,1018.743068
-1.0,100,1019.16716
-1.0,100,1020.567649
1.0,94,1021.902067
-1.0,100,1023.309414
-1.0,100,1023.713276
-1.0,100,1025.238441
-1.0,100,1026.670615
-1.0,100,1028.111378
-1.0,100,1029.503944
-1.0,100,1029.904258
-1.0,100,1031.288849
-1.0,100,1032.664852
-1.0,100,1034.159458
-1.0,100,1034.573533
-1.0,100,1036.023493
-1.0,100,1037.420754
-1.0,100,1038.819363
1.0,100,1040.245459
-1.0,100,1040.653167
-1.0,100,1042.04887
-1.0,100,1043.459107
-1.0,100,1044.949343
-1.0,100,1046.516085
-1.0,100,1046.918898
-1.0,100,1048.30295
1.0,81,1049.647502
-1.0,100,1050.070249
1.0,78,1051.346992
-1.0,100,1052.753575
-1.0,100,1054.283772
1.0,66,1054.546568
-1.0,100,1055.927291
-1.0,100,1057.308966
-1.0,100,1058.674677
-1.0,100,1059.072362
-1.0,100,1060.424566
1.0,11,1060.467776
-1.0,100,1061.958842
-1.0,100,1063.36138
-1.0,100,1064.756025
-1.0,100,1065.165035
-1.0,100,1066.68834
-1.0,100,1068.070223
-1.0,100,1069.502128
-1.0,100,1069.928914
-1.0,100,1071.354289
-1.0,100,1072.743244
-1.0,100,1074.18677
-1.0,100,1075.631816
-1.0,100,1076.028077
-1.0,100,1077.402265
-1.0,100,1078.963209
-1.0,100,1080.356597
1.0,60,1080.606617
-1.0,100,1082.063818
1.0,19,1082.150435
-1.0,100,1083.516811
-1.0,100,1084.916421
1.0,21,1085.003233
-1.0,100,1086.303408
-1.0,100,1086.725507
-1.0,100,1088.092423
-1.0,100,1089.57098
-1.0,100,1091.008458
-1.0,100,1091.423533
-1.0,100,1092.969956
-1.0,100,1094.359109
-1.0,100,1095.788829
-1.0,100,1097.253498
-1.0,100,1097.672858
1.0,9,1097.711438
-1.0,100,1099.085714
-1.0,100,1100.47215
-1.0,100,1101.987617
1.0,64,1102.253405
-1.0,100,1103.728164
-1.0,100,1105.155523
-1.0,100,1106.495164
-1.0,100,1106.91202
-1.0,100,1108.334259
1.0,27,1108.438426
-1.0,100,1109.886857
-1.0,100,1111.354723
-1.0,100,1112.784384
-1.0,100,1114.262689
1.0,15,1114.325861
-1.0,100,1114.700205
-1.0,100,1116.126814
1.0,4,1116.142496
-1.0,100,1117.494679
-1.0,100,1118.862831
-1.0,100,1120.273498
-1.0,100,1120.682313
-1.0,100,1122.102479
-1.0,100,1123.566001
-1.0,100,1124.933539
1.0,68,1125.200552
-1.0,100,1126.718215
-1.0,100,1128.090499
1.0,28,1128.218918
-1.0,100,1129.770246
-1.0,100,1131.153472
-1.0,100,1131.573542
-1.0,100,1132.967163
-1.0,100,1134.4972
-1.0,100,1135.950195
-1.0,100,1136.378465
1.0,79,1137.674276
-1.0,100,1139.112205
-1.0,100,1140.606273
-1.0,100,1141.002329
-1.0,100,1142.387038
-1.0,100,1143.766425
-1.0,100,1145.166022
-1.0,100,1146.554899
-1.0,100,1146.976403
1.0,29,1148.020449
-1.0,100,1148.440708
1.0,87,1149.814643
-1.0,100,1151.175138
1.0,63,1151.431343
-1.0,100,1152.844491
-1.0,100,1154.312946
1.0,14,1154.372176
-1.0,100,1155.809214
-1.0,100,1157.32004
-1.0,100,1157.732092
1.0,62,1158.995144
-1.0,100,1160.394721
1.0,44,1160.571835
-1.0,100,1162.015508
1.0,74,1162.307138
-1.0,100,1163.71755
-1.0,100,1165.120857
-1.0,100,1166.520893
-1.0,100,1166.93435
-1.0,100,1168.365214
1.0,71,1169.69324
-1.0,100,1171.179659
1.0,96,1171.566434
-1.0,100,1173.015521
-1.0,100,1174.381763
-1.0,100,1175.84486
-1.0,100,1176.239439
1.0,27,1177.312404
-1.0,100,1177.700029
-1.0,100,1179.039247
-1.0,100,1180.369654
-1.0,100,1181.799318
-1.0,100,1183.238348
-1.0,100,1183.653688
1.0,67,1184.946925
-1.0,100,1186.343988
-1.0,100,1186.759598
-1.0,100,1188.161552
-1.0,100,1189.729311
-1.0,100,1191.168453
-1.0,100,1192.64204
-1.0,100,1193.058683
-1.0,100,1194.435558
-1.0,100,1195.800398
-1.0,100,1197.22988
-1.0,100,1197.628778
-1.0,100,1199.018201
-1.0,100,1200.466005
-1.0,100,1201.863072
-1.0,100,1203.324974
-1.0,100,1203.74875
1.0,32,1204.879839
1.0,94,1205.268306
-1.0,100,1206.609692
-1.0,100,1207.977786
1.0,24,1208.080636
-1.0,100,1209.501302
-1.0,100,1210.915005
-1.0,100,1211.341151
-1.0,100,1212.709201
-1.0,100,1214.044933
-1.0,100,1215.391769
-1.0,100,1216.786551
-1.0,100,1217.183474
-1.0,100,1218.605494
-1.0,100,1219.998289
-1.0,100,1221.366335
-1.0,100,1221.791197
-1.0,100,1223.21928
-1.0,100,1224.721765
1.0,12,1224.775488
-1.0,100,1226.19926
1.0,58,1226.44473
-1.0,100,1227.853296
-1.0,100,1229.268123
1.0,95,1230.742246
-1.0,100,1231.18944
-1.0,100,1232.543858
1.0,98,1233.951284
