#{"env_id": null, "t_start": 1550432578.84244}
r,l,t
-1.0,100,268.375015
-1.0,100,268.819497
1.0,49,270.020183
1.0,82,270.346999
1.0,28,271.51138
1.0,38,271.676133
1.0,6,271.702489
-1.0,100,273.18702
-1.0,100,273.605518
-1.0,100,275.104116
1.0,68,276.270515
-1.0,100,277.824253
-1.0,100,278.259657
1.0,64,279.590021
1.0,74,279.931581
1.0,83,281.259102
-1.0,100,282.689515
-1.0,100,284.139605
-1.0,100,284.543722
1.0,7,284.579103
1.0,18,285.714193
-1.0,100,286.120284
-1.0,100,287.5026
-1.0,100,288.94503
-1.0,100,290.360522
-1.0,100,290.777264
-1.0,100,292.163268
-1.0,100,293.502459
-1.0,100,294.874619
-1.0,100,296.354225
-1.0,100,296.750675
-1.0,100,298.144668
-1.0,100,299.50868
-1.0,100,300.945542
1.0,7,300.97878
-1.0,100,302.32491
-1.0,100,302.722188
-1.0,100,304.151225
-1.0,100,305.481794
-1.0,100,306.952177
1.0,64,307.1901
-1.0,100,308.736028
-1.0,100,310.077362
-1.0,100,311.481981
-1.0,100,311.898528
-1.0,100,313.321832
1.0,89,314.610242
1.0,83,314.94213
-1.0,100,316.493494
1.0,56,317.700867
-1.0,100,318.113917
-1.0,100,319.442101
-1.0,100,320.882455
-1.0,100,322.179309
-1.0,100,323.577765
1.0,91,323.963971
-1.0,100,325.372213
-1.0,100,326.824088
-1.0,100,328.235859
-1.0,100,328.654998
-1.0,100,330.060454
-1.0,100,331.446954
1.0,6,331.471129
-1.0,100,332.839798
-1.0,100,334.161886
1.0,95,334.570075
-1.0,100,335.96248
-1.0,100,337.422098
1.0,42,337.605193
-1.0,100,339.208609
-1.0,100,340.636233
-1.0,100,342.026592
-1.0,100,342.425935
1.0,96,343.827272
-1.0,100,345.204153
-1.0,100,346.519687
-1.0,100,346.904534
-1.0,100,348.319631
-1.0,100,349.769996
-1.0,100,351.1359
-1.0,100,352.531263
-1.0,100,352.941432
-1.0,100,354.339425
-1.0,100,355.734057
-1.0,100,357.263461
-1.0,100,357.681527
1.0,14,358.864452
1.0,79,359.18108
-1.0,100,360.513441
-1.0,100,361.919309
1.0,69,362.215468
1.0,34,363.307713
-1.0,100,363.688626
-1.0,100,365.059825
-1.0,100,366.50227
1.0,34,366.637268
-1.0,100,367.979988
-1.0,100,369.391823
-1.0,100,370.805445
-1.0,100,371.203456
1.0,16,371.267251
1.0,17,372.421763
-1.0,100,372.84836
1.0,31,374.005732
-1.0,100,374.417952
1.0,52,375.661657
1.0,78,375.997533
-1.0,100,377.439602
-1.0,100,378.780234
-1.0,100,380.194175
1.0,26,380.303144
-1.0,100,381.656317
1.0,33,381.800269
-1.0,100,383.120739
-1.0,100,384.633554
1.0,19,384.709702
-1.0,100,385.139137
1.0,59,386.401057
-1.0,100,387.736739
-1.0,100,388.162263
-1.0,100,389.635093
1.0,47,390.817689
-1.0,100,391.231665
-1.0,100,392.664294
-1.0,100,394.040005
-1.0,100,395.439031
1.0,13,395.496671
-1.0,100,396.983408
-1.0,100,397.417856
1.0,77,398.71156
1.0,49,398.912114
-1.0,100,400.301565
1.0,18,400.372808
-1.0,100,401.809494
-1.0,100,403.220495
-1.0,100,404.599009
-1.0,100,405.049806
-1.0,100,406.500806
-1.0,100,407.939144
-1.0,100,409.261964
-1.0,100,410.695363
-1.0,100,411.137196
1.0,85,412.491847
1.0,83,413.832887
1.0,12,413.881378
-1.0,100,415.347196
-1.0,100,415.744673
-1.0,100,417.218003
1.0,68,418.548661
1.0,88,418.92745
1.0,89,420.320105
-1.0,100,421.739679
-1.0,100,423.14854
-1.0,100,423.554354
-1.0,100,424.870773
1.0,56,426.027713
1.0,32,426.143486
1.0,73,426.445036
-1.0,100,427.907672
1.0,30,428.032905
-1.0,100,429.397357
1.0,50,430.565434
-1.0,100,430.958788
1.0,22,431.954951
1.0,90,432.285263
1.0,22,432.379564
1.0,88,433.75698
-1.0,100,435.150066
-1.0,100,436.591395
1.0,96,437.000035
-1.0,100,438.469315
