#{"env_id": null, "t_start": 1550430316.3667867}
r,l,t
1.0,31,220.983059
-1.0,100,222.283928
1.0,29,222.387121
-1.0,100,223.657593
-1.0,100,224.034953
-1.0,100,225.249207
-1.0,100,226.676798
-1.0,100,227.871195
-1.0,100,228.261558
1.0,25,229.27853
1.0,58,229.504914
1.0,15,229.569747
-1.0,100,230.998556
-1.0,100,232.292415
-1.0,100,233.570018
1.0,42,233.730154
1.0,10,233.765735
1.0,22,233.846185
1.0,45,234.001606
-1.0,100,235.242011
-1.0,100,236.596803
-1.0,100,237.896684
-1.0,100,239.180275
-1.0,100,239.52892
1.0,39,240.626917
1.0,32,240.750493
1.0,53,240.935764
1.0,37,242.023972
1.0,19,242.097657
-1.0,100,243.33142
1.0,82,243.628068
-1.0,100,244.930112
1.0,36,245.060112
-1.0,100,246.269745
1.0,36,246.388894
1.0,87,247.694582
1.0,80,248.822397
1.0,52,249.02819
1.0,80,250.191802
-1.0,100,250.578886
-1.0,100,251.837113
1.0,62,252.963714
1.0,16,253.027428
1.0,24,253.114288
1.0,21,253.201389
1.0,27,253.308384
-1.0,100,254.635429
1.0,79,255.791191
1.0,91,257.03441
1.0,61,257.309458
-1.0,100,258.613234
-1.0,100,259.882254
-1.0,100,260.263901
1.0,24,261.244115
1.0,37,261.382678
1.0,31,261.499405
1.0,46,261.682828
1.0,99,262.941118
-1.0,100,264.331837
1.0,51,264.51128
1.0,56,265.598323
1.0,85,265.909035
-1.0,100,267.154603
-1.0,100,268.453307
1.0,31,268.561776
1.0,95,269.760512
1.0,68,270.882914
1.0,29,270.986323
1.0,85,271.310206
-1.0,100,272.530687
-1.0,100,273.825843
1.0,19,273.917924
1.0,15,273.979994
-1.0,100,275.387418
1.0,15,275.445486
-1.0,100,276.646431
1.0,18,276.728571
1.0,62,277.907894
1.0,87,278.234462
1.0,62,279.395468
-1.0,100,280.688786
1.0,43,280.854822
1.0,54,281.053102
-1.0,100,282.307465
-1.0,100,283.659836
-1.0,100,284.948033
1.0,16,285.01123
1.0,70,285.270734
1.0,76,286.503316
1.0,70,286.745905
1.0,52,287.852752
1.0,70,288.103447
-1.0,100,289.393886
1.0,67,290.553598
1.0,37,290.684182
-1.0,100,291.92584
1.0,79,292.234522
-1.0,100,293.581894
1.0,90,294.793987
-1.0,100,296.14372
1.0,33,296.26647
1.0,23,296.358858
1.0,79,297.576689
-1.0,100,297.936642
